,Date,Team,Opp,Home_Away,PA_Bat,AB_Bat,R_Bat,H_Bat,2B_Bat,3B_Bat,HR_Bat,RBI_Bat,BB_Bat,IBB_Bat,SO_Bat,HBP_Bat,SH_Bat,SF_Bat,GDP_Bat,SB_Bat,CS_Bat
0,"Jul 16, 2022",HOU,OAK,0,32,30,5,6,0,0,1,5,2,0,4,0,0,0,0,0,0
0,"Jul 16, 2022",ATL,WSN,1,39,37,6,9,4,0,2,6,1,0,8,1,0,0,0,3,0
0,"Jul 16, 2022",TBA,BAL,0,45,38,4,10,2,0,1,2,4,0,8,2,1,0,3,1,1
0,"Jul 16, 2022",MIN,CHA,0,36,34,6,10,1,0,3,6,2,0,11,0,0,0,0,0,0
0,"Jul 16, 2022",DET,CLE,1,33,30,0,5,1,0,0,0,3,0,10,0,0,0,1,0,0
0,"Jul 16, 2022",WSN,ATL,0,32,32,3,7,0,1,0,3,0,0,4,0,0,0,2,0,0
0,"Jul 16, 2022",SFN,MIL,0,32,28,2,4,1,0,1,1,3,0,6,1,0,0,0,0,0
0,"Jul 16, 2022",TOR,KCR,0,41,37,6,12,1,0,0,6,4,0,10,0,0,0,0,0,1
0,"Jul 16, 2022",COL,PIT,0,35,32,2,8,1,0,0,2,3,0,8,0,0,0,1,1,0
0,"Jul 16, 2022",BOS,NYA,1,31,30,1,3,1,0,1,1,1,0,6,0,0,0,0,0,0
0,"Jul 16, 2022",PHI,MIA,1,43,41,10,15,5,0,4,10,2,1,8,0,0,0,0,0,1
0,"Jul 16, 2022",CHN,NYN,0,80,73,4,15,4,0,0,4,6,1,27,1,0,0,4,4,1
0,"Jul 16, 2022",TEX,SEA,0,36,35,2,7,2,1,0,2,1,0,12,0,0,0,0,0,0
0,"Jul 16, 2022",CLE,DET,0,40,37,10,13,2,0,3,10,1,0,5,2,0,0,0,0,0
0,"Jul 16, 2022",SLN,CIN,0,48,38,11,12,0,1,2,10,6,0,9,4,0,0,0,2,0
0,"Jul 16, 2022",NYA,BOS,0,47,37,14,12,2,0,4,14,8,0,9,2,0,0,0,0,0
0,"Jul 16, 2022",PIT,COL,1,34,31,0,6,1,0,0,0,3,0,7,0,0,0,1,1,0
0,"Jul 16, 2022",BAL,TBA,1,40,37,6,8,3,1,1,6,1,0,8,1,0,1,1,1,2
0,"Jul 16, 2022",SEA,TEX,1,44,39,3,10,3,0,1,3,5,1,5,0,0,0,1,1,0
0,"Jul 16, 2022",CIN,SLN,1,35,30,3,4,0,0,1,2,4,0,6,0,0,0,2,0,0
0,"Jul 16, 2022",KCR,TOR,1,40,37,5,9,0,1,1,5,2,0,9,0,0,1,1,0,0
0,"Jul 16, 2022",ARI,SDN,1,39,35,3,10,4,1,1,3,4,0,5,0,0,0,2,0,0
0,"Jul 17, 2022",SDN,ARI,0,32,32,1,6,1,0,1,1,0,0,8,0,0,0,0,0,0
0,"Jul 17, 2022",CHA,MIN,1,47,43,11,16,4,0,3,11,4,0,10,0,0,0,0,0,0
0,"Jul 17, 2022",ATL,WSN,1,37,33,3,6,2,0,0,3,2,0,8,1,0,1,0,0,0
0,"Jul 17, 2022",MIL,SFN,1,36,34,5,9,1,0,2,5,2,0,9,0,0,0,2,0,0
0,"Jul 17, 2022",WSN,ATL,0,33,31,7,7,0,0,2,7,2,0,7,0,0,0,0,0,0
0,"Jul 17, 2022",MIA,PHI,0,31,30,0,4,0,0,0,0,1,0,11,0,0,0,1,0,0
0,"Jul 17, 2022",ARI,SDN,1,40,34,3,6,0,0,1,3,6,0,11,0,0,0,0,1,0
0,"Jul 17, 2022",OAK,HOU,1,37,34,4,8,1,0,1,4,1,0,9,1,0,1,0,0,0
0,"Jul 17, 2022",NYN,CHN,1,36,33,2,9,1,0,0,1,3,0,2,0,0,0,2,2,0
0,"Jul 17, 2022",HOU,OAK,0,37,36,3,8,1,0,2,3,1,0,8,0,0,0,0,0,0
0,"Jul 17, 2022",TBA,BAL,0,36,33,7,10,4,0,3,7,2,0,14,1,0,0,0,0,0
0,"Jul 17, 2022",MIN,CHA,0,32,29,0,1,0,0,0,0,3,0,9,0,0,0,0,0,1
0,"Jul 17, 2022",SFN,MIL,0,38,34,9,12,3,0,2,9,3,0,9,0,0,1,1,1,0
0,"Jul 17, 2022",TOR,KCR,0,33,31,4,7,1,0,1,3,0,0,6,1,0,1,0,0,0
0,"Jul 17, 2022",COL,PIT,0,37,31,3,9,3,2,0,3,3,0,6,1,0,2,2,0,0
0,"Jul 17, 2022",BOS,NYA,1,32,32,2,6,1,0,1,2,0,0,16,0,0,0,1,0,0
0,"Jul 17, 2022",PHI,MIA,1,36,34,4,8,3,0,1,4,0,0,9,2,0,0,0,0,0
0,"Jul 17, 2022",CHN,NYN,0,33,30,3,7,0,0,0,3,3,0,8,0,0,0,2,0,0
0,"Jul 17, 2022",TEX,SEA,0,39,34,2,7,1,0,1,2,5,0,10,0,0,0,0,1,0
0,"Jul 17, 2022",NYA,BOS,0,47,37,13,14,2,0,2,13,6,0,6,3,0,1,1,2,0
0,"Jul 17, 2022",PIT,COL,1,46,43,8,16,3,0,0,8,3,0,11,0,0,0,0,0,0
0,"Jul 17, 2022",SEA,TEX,1,39,35,6,10,1,0,2,6,2,0,6,2,0,0,1,0,1
0,"Jul 17, 2022",KCR,TOR,1,32,31,2,7,0,0,1,2,1,0,11,0,0,0,1,0,1
0,"Jul 17, 2022",BAL,TBA,1,39,36,5,10,3,0,2,5,2,0,7,1,0,0,1,0,0
0,"Jul 21, 2022",MIA,TEX,0,36,33,0,7,0,0,0,0,3,0,7,0,0,0,1,1,0
0,"Jul 21, 2022",LAN,SFN,0,38,34,9,10,5,1,2,9,4,1,9,0,0,0,0,1,0
0,"Jul 21, 2022",OAK,DET,0,70,63,7,15,1,0,2,7,5,0,20,0,0,2,0,0,0
0,"Jul 21, 2022",HOU,NYA,0,72,66,10,17,4,0,3,10,3,1,15,2,0,0,2,1,0
0,"Jul 21, 2022",DET,OAK,1,75,67,7,15,4,0,1,7,6,0,21,1,0,1,1,1,1
0,"Jul 21, 2022",SFN,LAN,1,40,33,6,6,1,0,2,6,6,1,7,1,0,0,0,0,0
0,"Jul 21, 2022",TEX,MIA,1,43,38,8,11,4,0,1,8,4,0,12,1,0,0,0,0,0
0,"Jul 21, 2022",NYA,HOU,1,76,65,7,13,0,0,3,7,8,0,16,3,0,0,1,0,0
0,"Jul 22, 2022",SDN,NYN,1,39,32,4,8,2,1,2,3,4,0,9,1,2,0,2,0,0
0,"Jul 22, 2022",CHA,CLE,0,37,33,2,7,1,0,0,2,2,0,9,2,0,0,1,1,0
0,"Jul 22, 2022",ATL,LAA,0,35,32,8,8,1,0,3,7,2,0,14,1,0,0,0,0,0
0,"Jul 22, 2022",MIL,COL,0,52,44,6,11,3,0,3,6,6,3,9,1,1,0,2,0,0
0,"Jul 22, 2022",LAA,ATL,1,36,30,1,5,1,0,1,1,3,0,13,2,1,0,1,0,0
0,"Jul 22, 2022",MIA,PIT,1,40,38,8,13,4,0,1,7,2,0,3,0,0,0,1,0,0
0,"Jul 22, 2022",ARI,WSN,0,40,35,10,12,1,1,2,10,3,0,9,0,0,2,0,0,0
0,"Jul 22, 2022",OAK,TEX,0,38,33,5,9,2,0,2,5,5,0,6,0,0,0,0,0,0
0,"Jul 22, 2022",NYN,SDN,0,34,32,1,4,1,0,0,1,1,0,9,1,0,0,0,0,0
0,"Jul 22, 2022",HOU,SEA,1,37,35,5,10,2,0,3,5,1,0,4,0,0,1,1,1,0
0,"Jul 22, 2022",SLN,CIN,1,41,37,5,10,2,0,1,5,4,0,14,0,0,0,0,0,0
0,"Jul 22, 2022",TBA,KCR,1,43,34,7,8,2,0,0,7,8,0,7,1,0,0,1,0,0
0,"Jul 22, 2022",SFN,LAN,1,37,34,1,7,1,0,0,1,3,0,7,0,0,0,0,0,0
0,"Jul 22, 2022",WSN,ARI,1,32,31,1,3,1,0,0,1,1,0,9,0,0,0,0,0,0
0,"Jul 22, 2022",LAN,SFN,0,37,31,5,8,0,0,1,5,5,0,4,1,0,0,1,0,1
0,"Jul 22, 2022",KCR,TBA,0,39,37,3,12,2,0,0,3,1,0,6,0,0,1,1,2,0
0,"Jul 22, 2022",TOR,BOS,1,63,57,28,29,5,0,5,28,5,0,9,1,0,0,0,0,0
0,"Jul 22, 2022",COL,MIL,1,52,46,5,9,2,0,1,5,4,0,15,1,0,1,0,0,0
0,"Jul 22, 2022",BOS,TOR,0,37,37,5,10,2,0,4,5,0,0,16,0,0,0,0,0,0
0,"Jul 22, 2022",PHI,CHN,0,39,33,2,6,1,0,2,2,6,0,4,0,0,0,0,0,0
0,"Jul 22, 2022",TEX,OAK,1,37,34,4,7,0,0,1,4,2,0,10,1,0,0,0,0,0
0,"Jul 22, 2022",CLE,CHA,1,44,41,8,15,3,0,1,8,2,0,5,0,0,1,0,1,0
0,"Jul 22, 2022",PIT,MIA,0,30,29,1,2,0,0,1,1,1,0,11,0,0,0,0,0,0
0,"Jul 22, 2022",CHN,PHI,1,50,43,15,19,5,0,4,14,6,0,4,1,0,0,3,0,0
0,"Jul 22, 2022",SEA,HOU,0,38,33,2,7,2,0,1,2,5,0,5,0,0,0,1,0,0
0,"Jul 22, 2022",NYA,BAL,1,37,34,7,9,3,0,3,7,3,0,12,0,0,0,0,0,2
0,"Jul 22, 2022",CIN,SLN,0,35,30,9,7,1,1,3,9,4,0,6,0,0,1,0,0,0
0,"Jul 22, 2022",BAL,NYA,0,40,35,6,9,3,0,1,6,5,0,9,0,0,0,1,0,0
0,"Jul 23, 2022",CHA,CLE,0,75,67,9,19,4,0,1,9,7,0,11,0,1,0,2,0,0
0,"Jul 23, 2022",ATL,LAA,0,37,34,7,11,2,0,1,7,3,0,6,0,0,0,1,0,0
0,"Jul 23, 2022",MIL,COL,0,38,35,9,12,1,0,1,8,3,0,7,0,0,0,2,0,0
0,"Jul 23, 2022",LAA,ATL,1,35,35,2,8,3,0,1,2,0,0,12,0,0,0,0,0,0
0,"Jul 23, 2022",WSN,ARI,1,32,30,2,4,0,0,1,2,0,0,11,2,0,0,1,1,0
0,"Jul 23, 2022",MIA,PIT,1,33,30,0,5,0,0,0,0,1,0,8,2,0,0,3,0,1
0,"Jul 23, 2022",LAN,SFN,0,35,31,4,7,1,1,3,4,3,0,9,1,0,0,0,0,0
0,"Jul 23, 2022",SDN,NYN,1,33,32,2,4,0,0,1,2,0,0,15,1,0,0,0,0,0
0,"Jul 23, 2022",PIT,MIA,0,35,31,1,9,1,0,0,1,4,0,5,0,0,0,1,0,0
0,"Jul 23, 2022",OAK,TEX,0,34,28,3,6,2,0,0,2,4,0,6,0,0,2,1,0,1
0,"Jul 23, 2022",NYN,SDN,0,36,32,1,8,1,0,0,1,3,0,10,0,1,0,2,0,0
0,"Jul 23, 2022",HOU,SEA,1,36,32,3,7,3,0,0,2,2,0,10,1,1,0,0,0,0
0,"Jul 23, 2022",SLN,CIN,1,46,40,6,13,6,0,2,6,4,2,6,2,0,0,0,1,0
0,"Jul 23, 2022",TBA,KCR,1,35,33,3,8,0,1,0,3,2,0,13,0,0,0,2,0,0
0,"Jul 23, 2022",MIN,DET,1,40,37,8,11,0,0,1,7,1,0,5,0,0,2,0,0,1
0,"Jul 23, 2022",DET,MIN,0,37,33,4,6,0,1,0,3,4,0,8,0,0,0,1,0,0
0,"Jul 23, 2022",SFN,LAN,1,37,32,2,5,1,0,0,2,5,0,9,0,0,0,1,0,0
0,"Jul 23, 2022",KCR,TBA,0,39,34,6,13,3,0,2,6,5,0,5,0,0,0,0,2,2
0,"Jul 23, 2022",TOR,BOS,1,35,30,4,7,2,0,0,4,4,0,8,0,0,1,2,2,1
0,"Jul 23, 2022",COL,MIL,1,36,34,4,7,1,0,2,4,1,0,10,1,0,0,1,0,0
0,"Jul 23, 2022",BOS,TOR,0,36,33,1,7,0,0,1,1,2,0,11,1,0,0,1,0,0
0,"Jul 23, 2022",PHI,CHN,0,36,33,2,6,2,0,0,2,3,0,10,0,0,0,2,0,0
0,"Jul 23, 2022",CHN,PHI,1,40,37,6,7,4,0,1,5,1,0,11,2,0,0,1,2,0
0,"Jul 23, 2022",TEX,OAK,1,37,33,1,7,4,0,0,1,3,0,8,1,0,0,1,0,1
0,"Jul 23, 2022",CLE,CHA,1,77,69,11,20,4,2,0,11,3,0,11,1,2,2,2,1,0
0,"Jul 23, 2022",NYA,BAL,1,41,38,3,11,3,0,1,3,3,0,6,0,0,0,1,1,0
0,"Jul 23, 2022",SEA,HOU,0,33,30,1,4,0,0,1,1,2,0,10,1,0,0,1,1,0
0,"Jul 23, 2022",CIN,SLN,0,38,34,3,6,1,0,1,3,2,0,13,2,0,0,0,0,0
0,"Jul 23, 2022",BAL,NYA,0,36,31,6,10,3,0,1,6,4,0,8,0,0,1,1,2,1
0,"Jul 23, 2022",ARI,WSN,0,36,32,7,10,2,0,1,7,3,0,7,0,0,1,1,2,0
0,"Jul 24, 2022",CHA,CLE,0,33,32,6,8,1,0,3,6,1,0,5,0,0,0,0,0,0
0,"Jul 24, 2022",ATL,LAA,0,38,33,1,6,0,0,0,1,5,0,9,0,0,0,0,0,0
0,"Jul 24, 2022",MIL,COL,0,41,35,10,12,4,1,2,10,4,0,9,1,0,1,1,0,0
0,"Jul 24, 2022",LAA,ATL,1,45,39,9,13,1,1,1,8,5,0,9,0,0,1,0,0,0
0,"Jul 24, 2022",WSN,ARI,1,41,31,4,9,4,0,0,3,8,0,5,0,2,0,1,0,2
0,"Jul 24, 2022",MIA,PIT,1,40,38,6,11,1,0,1,6,0,0,12,1,1,0,2,2,0
0,"Jul 24, 2022",ARI,WSN,0,43,34,3,10,2,0,0,3,6,0,4,1,1,1,2,1,0
0,"Jul 24, 2022",SDN,NYN,1,43,37,5,13,2,0,0,5,6,0,4,0,0,0,2,0,1
0,"Jul 24, 2022",PIT,MIA,0,42,36,5,6,0,0,1,5,4,0,18,1,0,1,0,1,0
0,"Jul 24, 2022",OAK,TEX,0,43,39,8,12,2,0,4,8,4,0,7,0,0,0,0,0,0
0,"Jul 24, 2022",NYN,SDN,0,39,35,8,12,4,0,1,7,3,0,6,1,0,0,1,0,0
0,"Jul 24, 2022",HOU,SEA,1,40,37,8,12,3,0,2,8,3,0,7,0,0,0,2,0,0
0,"Jul 24, 2022",SLN,CIN,1,33,29,3,3,0,0,2,3,4,0,5,0,0,0,1,0,0
0,"Jul 24, 2022",TBA,KCR,1,33,29,2,5,2,0,1,2,3,0,6,0,0,1,2,0,0
0,"Jul 24, 2022",MIN,DET,1,44,39,9,12,4,0,0,9,2,0,6,3,0,0,2,0,0
0,"Jul 24, 2022",DET,MIN,0,32,30,1,3,2,0,0,1,1,0,7,1,0,0,0,0,0
0,"Jul 24, 2022",LAN,SFN,0,39,35,7,12,5,0,0,7,3,0,6,1,0,0,0,0,1
0,"Jul 24, 2022",SFN,LAN,1,37,35,4,7,3,0,1,4,2,0,14,0,0,0,0,1,0
0,"Jul 24, 2022",KCR,TBA,0,37,36,4,14,3,1,0,4,0,0,6,0,0,1,1,1,0
0,"Jul 24, 2022",TOR,BOS,1,46,42,8,15,4,1,0,8,4,0,7,0,0,0,2,2,0
0,"Jul 24, 2022",COL,MIL,1,47,38,9,13,2,1,1,9,7,0,10,1,1,0,0,0,0
0,"Jul 24, 2022",BOS,TOR,0,37,34,4,9,1,1,1,4,3,0,9,0,0,0,1,1,1
0,"Jul 24, 2022",PHI,CHN,0,36,35,3,9,1,0,1,3,1,0,7,0,0,0,1,0,0
0,"Jul 24, 2022",CHN,PHI,1,37,33,4,7,1,0,3,4,3,0,7,1,0,0,0,0,1
0,"Jul 24, 2022",TEX,OAK,1,48,42,11,16,5,0,2,11,3,0,8,2,0,1,0,2,0
0,"Jul 24, 2022",CLE,CHA,1,40,37,3,11,2,0,2,3,3,0,9,0,0,0,1,0,0
0,"Jul 24, 2022",NYA,BAL,1,43,39,6,13,2,0,1,6,3,0,8,1,0,0,0,1,0
0,"Jul 24, 2022",BAL,NYA,0,37,35,0,8,1,0,0,0,2,0,10,0,0,0,0,0,0
0,"Jul 24, 2022",SEA,HOU,0,39,35,5,9,1,1,1,5,3,0,10,1,0,0,1,0,0
0,"Jul 24, 2022",CIN,SLN,0,33,29,6,7,0,0,1,5,3,0,6,0,0,1,0,0,1
0,"Jul 25, 2022",ATL,PHI,1,37,35,4,8,2,0,0,1,2,0,9,0,0,0,1,2,0
0,"Jul 25, 2022",MIL,COL,0,33,31,0,5,0,0,0,0,2,0,9,0,0,0,1,0,1
0,"Jul 25, 2022",LAA,KCR,1,33,31,0,5,3,0,0,0,2,0,8,0,0,0,2,0,0
0,"Jul 25, 2022",WSN,LAN,1,40,33,4,8,0,1,1,4,6,1,9,1,0,0,1,2,0
0,"Jul 25, 2022",MIA,CIN,1,35,32,2,7,1,0,0,1,3,0,10,0,0,0,1,1,0
0,"Jul 25, 2022",SDN,DET,1,38,36,4,10,3,0,1,4,2,0,8,0,0,0,0,0,0
0,"Jul 25, 2022",OAK,HOU,0,33,32,7,10,3,0,2,7,1,0,6,0,0,0,2,1,0
0,"Jul 25, 2022",HOU,OAK,1,38,34,5,7,3,0,2,3,3,0,7,1,0,0,1,2,0
0,"Jul 25, 2022",BAL,TBA,0,36,28,5,8,0,0,0,5,4,0,3,1,1,2,0,0,1
0,"Jul 25, 2022",TBA,BAL,1,38,35,1,8,2,0,1,1,3,0,10,0,0,0,0,1,0
0,"Jul 25, 2022",DET,SDN,0,41,37,12,13,1,0,4,11,3,0,5,0,0,1,0,0,0
0,"Jul 25, 2022",SFN,ARI,1,28,27,0,3,1,0,0,0,0,0,8,1,0,0,1,0,0
0,"Jul 25, 2022",LAN,WSN,0,37,36,1,8,1,0,1,1,1,0,8,0,0,0,0,0,0
0,"Jul 25, 2022",KCR,LAA,0,41,35,7,12,2,0,1,6,5,1,9,1,0,0,0,3,0
0,"Jul 25, 2022",COL,MIL,1,33,30,2,5,2,0,1,2,1,0,11,1,0,1,0,1,0
0,"Jul 25, 2022",BOS,CLE,0,33,30,3,6,2,0,0,3,3,0,10,0,0,0,0,0,0
0,"Jul 25, 2022",PHI,ATL,0,36,36,6,12,2,0,1,6,0,0,10,0,0,0,0,2,0
0,"Jul 25, 2022",TEX,SEA,1,37,33,3,6,1,0,2,2,4,0,7,0,0,0,0,1,1
0,"Jul 25, 2022",PIT,CHN,1,36,34,2,8,3,0,0,2,2,0,6,0,0,0,1,0,0
0,"Jul 25, 2022",CHN,PIT,0,34,29,3,9,4,0,1,3,4,0,4,1,0,0,1,0,2
0,"Jul 25, 2022",SEA,TEX,0,35,31,4,8,0,0,1,3,3,0,11,1,0,0,1,0,0
0,"Jul 25, 2022",CIN,MIA,0,42,37,11,16,4,0,2,11,5,0,7,0,0,0,2,0,0
0,"Jul 25, 2022",CLE,BOS,1,37,34,1,8,0,0,0,1,3,0,10,0,0,0,1,0,0
0,"Jul 25, 2022",ARI,SFN,0,41,34,7,11,5,0,0,7,6,0,4,1,0,0,1,3,0
0,"Jul 26, 2022",CHA,COL,1,38,35,2,9,3,0,0,2,3,0,10,0,0,0,3,1,0
0,"Jul 26, 2022",ATL,PHI,1,38,36,6,10,4,0,2,6,2,0,11,0,0,0,0,1,1
0,"Jul 26, 2022",MIL,MIN,0,43,36,7,11,2,0,3,7,6,0,12,0,0,1,0,1,0
0,"Jul 26, 2022",LAA,KCR,1,43,34,6,9,1,0,2,5,6,2,2,2,1,0,0,5,0
0,"Jul 26, 2022",ARI,SFN,0,34,29,7,5,1,1,2,7,4,0,13,1,0,0,0,0,0
0,"Jul 26, 2022",SDN,DET,1,45,36,6,6,2,0,0,6,7,0,8,2,0,0,1,0,0
0,"Jul 26, 2022",PIT,CHN,1,32,32,2,4,2,0,1,2,0,0,10,0,0,0,0,1,0
0,"Jul 26, 2022",OAK,HOU,0,35,30,5,6,4,0,1,5,4,0,11,1,0,0,0,0,0
0,"Jul 26, 2022",NYN,NYA,0,35,33,6,10,3,0,2,5,2,0,9,0,0,0,1,0,0
0,"Jul 26, 2022",HOU,OAK,1,36,33,3,7,2,0,1,2,3,2,8,0,0,0,1,0,0
0,"Jul 26, 2022",TBA,BAL,1,39,38,3,12,1,0,1,3,1,0,7,0,0,0,0,0,0
0,"Jul 26, 2022",MIN,MIL,1,39,33,6,7,3,0,2,6,6,0,6,0,0,0,1,0,0
0,"Jul 26, 2022",MIA,CIN,1,39,37,2,11,1,0,0,2,2,0,10,0,0,0,0,3,0
0,"Jul 26, 2022",DET,SDN,0,42,40,4,11,3,0,1,4,2,0,10,0,0,0,1,0,0
0,"Jul 26, 2022",SFN,ARI,1,37,34,3,7,1,0,1,3,2,0,9,1,0,0,0,0,0
0,"Jul 26, 2022",WSN,LAN,1,43,39,8,14,2,1,1,8,1,0,8,1,1,1,0,2,0
0,"Jul 26, 2022",LAN,WSN,0,37,33,3,6,1,0,2,3,3,0,8,0,0,1,0,0,0
0,"Jul 26, 2022",KCR,LAA,0,36,32,0,5,0,0,0,0,3,0,7,1,0,0,0,0,0
0,"Jul 26, 2022",TOR,SLN,0,39,35,10,14,2,0,3,10,4,0,5,0,0,0,2,0,0
0,"Jul 26, 2022",COL,CHA,0,37,32,1,9,1,0,1,1,5,0,6,0,0,0,4,1,0
0,"Jul 26, 2022",BOS,CLE,0,37,33,3,7,4,0,0,3,2,0,8,2,0,0,0,0,0
0,"Jul 26, 2022",PHI,ATL,0,34,32,3,5,0,0,2,3,2,0,8,0,0,0,0,0,0
0,"Jul 26, 2022",TEX,SEA,1,36,31,4,7,2,0,0,4,4,0,7,0,1,0,1,0,0
0,"Jul 26, 2022",CLE,BOS,1,43,38,8,12,1,0,2,7,4,0,8,1,0,0,2,3,0
0,"Jul 26, 2022",SLN,TOR,1,39,34,3,8,0,0,1,3,5,0,9,0,0,0,0,0,0
0,"Jul 26, 2022",NYA,NYN,1,40,36,3,9,0,0,2,3,2,0,7,2,0,0,0,0,1
0,"Jul 26, 2022",CHN,PIT,0,34,33,4,10,4,0,1,4,1,0,3,0,0,0,2,1,0
0,"Jul 26, 2022",SEA,TEX,0,39,31,5,8,1,0,2,5,6,2,8,0,1,1,0,1,0
0,"Jul 26, 2022",CIN,MIA,0,29,29,1,2,0,0,1,1,0,0,12,0,0,0,0,0,0
0,"Jul 26, 2022",BAL,TBA,0,30,27,5,5,1,0,3,5,2,0,7,0,0,1,0,2,0
0,"Jul 27, 2022",CHA,COL,1,37,35,5,11,2,0,0,5,2,0,7,0,0,0,2,0,0
0,"Jul 27, 2022",MIL,MIN,0,41,30,10,8,1,0,3,10,10,0,6,0,0,1,1,0,0
0,"Jul 27, 2022",MIA,CIN,1,34,33,3,7,1,0,2,3,1,0,8,0,0,0,1,0,0
0,"Jul 27, 2022",LAN,WSN,0,39,32,7,11,4,0,0,7,7,0,5,0,0,0,3,0,0
0,"Jul 27, 2022",ARI,SFN,0,34,32,5,8,2,0,2,4,1,0,6,0,1,0,0,0,0
0,"Jul 27, 2022",OAK,HOU,0,33,32,4,8,2,0,2,4,1,0,11,0,0,0,0,1,0
0,"Jul 27, 2022",NYN,NYA,0,38,33,3,9,2,0,1,3,4,0,9,0,1,0,0,0,0
0,"Jul 27, 2022",HOU,OAK,1,34,32,2,5,2,1,1,2,2,1,5,0,0,0,0,0,0
0,"Jul 27, 2022",TBA,BAL,1,42,39,6,11,3,0,2,6,3,1,13,0,0,0,1,0,0
0,"Jul 27, 2022",MIN,MIL,1,37,35,4,7,2,0,2,4,2,0,15,0,0,0,0,1,0
0,"Jul 27, 2022",DET,SDN,0,36,34,4,9,2,0,0,4,2,0,13,0,0,0,1,1,0
0,"Jul 27, 2022",WSN,LAN,1,35,30,1,5,3,0,0,1,5,0,10,0,0,0,2,0,0
0,"Jul 27, 2022",SDN,DET,1,36,31,3,5,0,0,0,3,4,0,7,0,0,1,1,0,0
0,"Jul 27, 2022",SFN,ARI,1,37,34,3,7,3,0,0,2,3,0,7,0,0,0,0,1,0
0,"Jul 27, 2022",KCR,LAA,0,35,34,0,7,1,0,0,0,1,0,13,0,0,0,0,0,0
0,"Jul 27, 2022",TOR,SLN,0,31,31,1,5,1,0,0,1,0,0,11,0,0,0,0,1,0
0,"Jul 27, 2022",COL,CHA,0,44,34,6,11,4,0,1,6,9,1,9,1,0,0,1,0,0
0,"Jul 27, 2022",BOS,CLE,0,37,34,6,9,2,0,2,5,2,0,6,0,0,1,0,0,1
0,"Jul 27, 2022",PHI,ATL,0,35,31,7,10,2,0,0,7,2,0,8,0,0,2,2,3,0
0,"Jul 27, 2022",TEX,SEA,1,35,33,2,6,4,0,0,2,2,0,6,0,0,0,1,1,0
0,"Jul 27, 2022",ATL,PHI,1,35,32,2,5,0,0,1,2,3,0,7,0,0,0,0,0,0
0,"Jul 27, 2022",SLN,TOR,1,39,36,6,13,4,0,2,6,2,0,10,1,0,0,0,1,1
0,"Jul 27, 2022",NYA,NYN,1,38,34,2,7,2,0,1,2,3,0,10,1,0,0,0,0,0
0,"Jul 27, 2022",BAL,TBA,0,43,38,4,9,0,0,1,2,2,0,10,3,0,0,0,0,0
0,"Jul 27, 2022",SEA,TEX,0,34,30,4,6,2,0,1,4,4,0,9,0,0,0,0,1,0
0,"Jul 27, 2022",CIN,MIA,0,33,31,5,8,3,0,0,5,1,0,15,1,0,0,0,0,1
0,"Jul 27, 2022",CLE,BOS,1,42,40,7,12,6,0,1,7,1,0,2,0,1,0,0,0,0
0,"Jul 27, 2022",LAA,KCR,1,37,34,4,9,0,2,0,3,3,1,8,0,0,0,1,1,0
0,"Jul 28, 2022",LAA,TEX,0,32,32,0,5,3,1,0,0,0,0,8,0,0,0,0,0,0
0,"Jul 28, 2022",MIA,CIN,1,39,34,7,10,3,0,2,7,3,0,9,1,0,1,1,0,1
0,"Jul 28, 2022",PIT,PHI,0,39,33,7,7,0,1,1,7,5,0,10,1,0,0,1,1,0
0,"Jul 28, 2022",HOU,SEA,0,33,30,4,6,3,0,1,3,2,0,8,1,0,0,0,1,0
0,"Jul 28, 2022",TBA,BAL,1,37,31,0,4,0,0,0,0,5,0,9,1,0,0,0,0,0
0,"Jul 28, 2022",DET,TOR,1,35,31,3,4,2,0,2,3,3,0,6,0,0,1,0,0,0
0,"Jul 28, 2022",SFN,CHN,0,35,32,4,7,2,0,0,4,2,0,12,1,0,0,1,1,0
0,"Jul 28, 2022",LAN,COL,1,47,42,13,14,5,0,0,11,5,0,8,0,0,0,1,2,0
0,"Jul 28, 2022",NYA,KCR,0,29,27,1,2,0,0,1,1,1,0,12,1,0,0,0,1,0
0,"Jul 28, 2022",TOR,DET,0,37,32,5,10,2,0,2,5,3,0,5,0,1,1,2,0,0
0,"Jul 28, 2022",BOS,CLE,0,32,29,4,6,1,0,1,4,3,0,7,0,0,0,1,2,0
0,"Jul 28, 2022",PHI,PIT,1,42,42,8,15,1,1,1,8,0,0,6,0,0,0,0,0,0
0,"Jul 28, 2022",COL,LAN,0,35,33,0,7,1,0,0,0,1,0,4,1,0,0,1,0,0
0,"Jul 28, 2022",TEX,LAA,1,35,35,2,10,1,1,1,2,0,0,13,0,0,0,2,0,0
0,"Jul 28, 2022",BAL,TBA,0,31,30,3,6,2,0,1,3,0,0,11,1,0,0,0,1,0
0,"Jul 28, 2022",CHN,SFN,1,32,29,2,3,0,0,1,2,2,0,7,1,0,0,0,0,1
0,"Jul 28, 2022",SEA,HOU,1,33,30,2,5,2,0,0,2,2,0,5,0,0,1,1,0,0
0,"Jul 28, 2022",KCR,NYA,1,35,31,0,4,1,1,0,0,4,0,12,0,0,0,1,0,0
0,"Jul 28, 2022",CIN,MIA,0,40,37,6,11,3,0,1,6,2,0,7,1,0,0,1,0,0
