,Date,Tm,Home_Away,Opp,W/L
105,"Aug 2, 2022",DET,@,MIN,1
106,"Aug 3, 2022",DET,@,MIN,0
107,"Aug 4, 2022",DET,Home,TBA,0
108,"Aug 5, 2022",DET,Home,TBA,0
109,"Aug 6, 2022",DET,Home,TBA,1
110,"Aug 7, 2022",DET,Home,TBA,0
111,"Aug 9, 2022",DET,Home,CLE,0
112,"Aug 10, 2022",DET,Home,CLE,0
113,"Aug 11, 2022",DET,Home,CLE,0
114,"Aug 12, 2022",DET,@,CHA,0
115,"Aug 13, 2022",DET,@,CHA,0
116,"Aug 14, 2022",DET,@,CHA,0
117,"Aug 15, 2022",DET,@,CLE,0
118,"Aug 15, 2022",DET,@,CLE,1
119,"Aug 16, 2022",DET,@,CLE,1
120,"Aug 17, 2022",DET,@,CLE,0
121,"Aug 19, 2022",DET,Home,LAA,0
122,"Aug 20, 2022",DET,Home,LAA,1
123,"Aug 21, 2022",DET,Home,LAA,1
124,"Aug 23, 2022",DET,Home,SFN,0
125,"Aug 24, 2022",DET,Home,SFN,1
126,"Aug 26, 2022",DET,@,TEX,0
127,"Aug 27, 2022",DET,@,TEX,1
128,"Aug 28, 2022",DET,@,TEX,1
129,"Aug 30, 2022",DET,Home,SEA,0
130,"Aug 31, 2022",DET,Home,SEA,0
131,"Sep 1, 2022",DET,Home,SEA,0
132,"Sep 2, 2022",DET,Home,KCR,1
133,"Sep 3, 2022",DET,Home,KCR,0
134,"Sep 4, 2022",DET,Home,KCR,0
135,"Sep 5, 2022",DET,@,LAA,0
136,"Sep 6, 2022",DET,@,LAA,0
137,"Sep 7, 2022",DET,@,LAA,1
138,"Sep 9, 2022",DET,@,KCR,1
139,"Sep 10, 2022",DET,@,KCR,1
140,"Sep 11, 2022",DET,@,KCR,0
141,"Sep 12, 2022",DET,Home,HOU,0
142,"Sep 13, 2022",DET,Home,HOU,0
143,"Sep 14, 2022",DET,Home,HOU,0
144,"Sep 16, 2022",DET,Home,CHA,1
145,"Sep 17, 2022",DET,Home,CHA,0
146,"Sep 18, 2022",DET,Home,CHA,0
147,"Sep 19, 2022",DET,@,BAL,1
148,"Sep 20, 2022",DET,@,BAL,1
149,"Sep 21, 2022",DET,@,BAL,0
150,"Sep 23, 2022",DET,@,CHA,1
151,"Sep 24, 2022",DET,@,CHA,1
152,"Sep 25, 2022",DET,@,CHA,1
153,"Sep 27, 2022",DET,Home,KCR,1
154,"Sep 28, 2022",DET,Home,KCR,1
155,"Sep 29, 2022",DET,Home,KCR,1
156,"Sep 30, 2022",DET,Home,MIN,0
157,"Oct 1, 2022",DET,Home,MIN,1
158,"Oct 2, 2022",DET,Home,MIN,1
159,"Oct 3, 2022",DET,@,SEA,1
160,"Oct 4, 2022",DET,@,SEA,0
161,"Oct 4, 2022",DET,@,SEA,0
162,"Oct 5, 2022",DET,@,SEA,0
1,"Apr 8, 2022",SFN,Home,MIA,1
2,"Apr 9, 2022",SFN,Home,MIA,0
3,"Apr 10, 2022",SFN,Home,MIA,1
4,"Apr 11, 2022",SFN,Home,SDN,0
5,"Apr 12, 2022",SFN,Home,SDN,1
6,"Apr 13, 2022",SFN,Home,SDN,1
7,"Apr 15, 2022",SFN,@,CLE,1
8,"Apr 16, 2022",SFN,@,CLE,1
9,"Apr 17, 2022",SFN,@,CLE,1
10,"Apr 19, 2022",SFN,@,NYN,0
11,"Apr 19, 2022",SFN,@,NYN,0
12,"Apr 20, 2022",SFN,@,NYN,1
13,"Apr 21, 2022",SFN,@,NYN,0
14,"Apr 22, 2022",SFN,@,WSN,1
15,"Apr 23, 2022",SFN,@,WSN,1
16,"Apr 24, 2022",SFN,@,WSN,1
17,"Apr 25, 2022",SFN,@,MIL,1
18,"Apr 26, 2022",SFN,Home,OAK,1
19,"Apr 27, 2022",SFN,Home,OAK,0
20,"Apr 29, 2022",SFN,Home,WSN,0
21,"Apr 30, 2022",SFN,Home,WSN,1
22,"May 1, 2022",SFN,Home,WSN,0
23,"May 3, 2022",SFN,@,LAN,0
24,"May 4, 2022",SFN,@,LAN,0
25,"May 5, 2022",SFN,Home,SLN,0
26,"May 6, 2022",SFN,Home,SLN,0
27,"May 7, 2022",SFN,Home,SLN,1
28,"May 8, 2022",SFN,Home,SLN,1
29,"May 9, 2022",SFN,Home,COL,1
30,"May 10, 2022",SFN,Home,COL,1
31,"May 11, 2022",SFN,Home,COL,1
32,"May 13, 2022",SFN,@,SLN,1
33,"May 14, 2022",SFN,@,SLN,0
34,"May 15, 2022",SFN,@,SLN,0
35,"May 16, 2022",SFN,@,COL,1
36,"May 17, 2022",SFN,@,COL,1
37,"May 18, 2022",SFN,@,COL,0
38,"May 20, 2022",SFN,Home,SDN,0
39,"May 21, 2022",SFN,Home,SDN,0
40,"May 22, 2022",SFN,Home,SDN,0
41,"May 23, 2022",SFN,Home,NYN,0
42,"May 24, 2022",SFN,Home,NYN,1
43,"May 25, 2022",SFN,Home,NYN,1
44,"May 27, 2022",SFN,@,CIN,0
45,"May 28, 2022",SFN,@,CIN,0
46,"May 29, 2022",SFN,@,CIN,1
47,"May 30, 2022",SFN,@,PHI,1
48,"May 31, 2022",SFN,@,PHI,1
49,"Jun 1, 2022",SFN,@,PHI,0
50,"Jun 2, 2022",SFN,@,MIA,0
51,"Jun 3, 2022",SFN,@,MIA,1
52,"Jun 4, 2022",SFN,@,MIA,0
53,"Jun 5, 2022",SFN,@,MIA,1
54,"Jun 7, 2022",SFN,Home,COL,0
55,"Jun 8, 2022",SFN,Home,COL,1
56,"Jun 9, 2022",SFN,Home,COL,0
57,"Jun 10, 2022",SFN,Home,LAN,1
58,"Jun 11, 2022",SFN,Home,LAN,1
59,"Jun 12, 2022",SFN,Home,LAN,1
60,"Jun 13, 2022",SFN,Home,KCR,1
61,"Jun 14, 2022",SFN,Home,KCR,1
62,"Jun 15, 2022",SFN,Home,KCR,0
63,"Jun 17, 2022",SFN,@,PIT,1
64,"Jun 18, 2022",SFN,@,PIT,1
65,"Jun 19, 2022",SFN,@,PIT,0
66,"Jun 20, 2022",SFN,@,ATL,0
67,"Jun 21, 2022",SFN,@,ATL,1
68,"Jun 22, 2022",SFN,@,ATL,0
69,"Jun 23, 2022",SFN,@,ATL,0
70,"Jun 24, 2022",SFN,Home,CIN,0
71,"Jun 25, 2022",SFN,Home,CIN,1
72,"Jun 26, 2022",SFN,Home,CIN,0
73,"Jun 28, 2022",SFN,Home,DET,1
74,"Jun 29, 2022",SFN,Home,DET,0
75,"Jul 1, 2022",SFN,Home,CHA,0
76,"Jul 2, 2022",SFN,Home,CHA,0
77,"Jul 3, 2022",SFN,Home,CHA,0
78,"Jul 4, 2022",SFN,@,ARI,0
79,"Jul 5, 2022",SFN,@,ARI,0
80,"Jul 6, 2022",SFN,@,ARI,1
81,"Jul 7, 2022",SFN,@,SDN,0
82,"Jul 8, 2022",SFN,@,SDN,0
83,"Jul 9, 2022",SFN,@,SDN,1
84,"Jul 10, 2022",SFN,@,SDN,1
85,"Jul 11, 2022",SFN,Home,ARI,0
86,"Jul 12, 2022",SFN,Home,ARI,1
87,"Jul 13, 2022",SFN,Home,ARI,1
88,"Jul 14, 2022",SFN,Home,MIL,0
89,"Jul 15, 2022",SFN,Home,MIL,1
90,"Jul 16, 2022",SFN,Home,MIL,1
91,"Jul 17, 2022",SFN,Home,MIL,1
92,"Jul 21, 2022",SFN,@,LAN,0
93,"Jul 22, 2022",SFN,@,LAN,0
94,"Jul 23, 2022",SFN,@,LAN,0
95,"Jul 24, 2022",SFN,@,LAN,0
96,"Jul 25, 2022",SFN,@,ARI,0
97,"Jul 26, 2022",SFN,@,ARI,0
98,"Jul 27, 2022",SFN,@,ARI,0
99,"Jul 28, 2022",SFN,Home,CHN,1
100,"Jul 29, 2022",SFN,Home,CHN,0
101,"Jul 30, 2022",SFN,Home,CHN,1
102,"Jul 31, 2022",SFN,Home,CHN,1
103,"Aug 1, 2022",SFN,Home,LAN,0
104,"Aug 2, 2022",SFN,Home,LAN,0
105,"Aug 3, 2022",SFN,Home,LAN,0
106,"Aug 4, 2022",SFN,Home,LAN,0
107,"Aug 6, 2022",SFN,@,OAK,1
108,"Aug 7, 2022",SFN,@,OAK,1
109,"Aug 8, 2022",SFN,@,SDN,1
110,"Aug 9, 2022",SFN,@,SDN,0
111,"Aug 10, 2022",SFN,@,SDN,0
112,"Aug 12, 2022",SFN,Home,PIT,1
113,"Aug 13, 2022",SFN,Home,PIT,1
114,"Aug 14, 2022",SFN,Home,PIT,1
115,"Aug 15, 2022",SFN,Home,ARI,1
116,"Aug 16, 2022",SFN,Home,ARI,1
117,"Aug 17, 2022",SFN,Home,ARI,0
118,"Aug 18, 2022",SFN,Home,ARI,0
119,"Aug 19, 2022",SFN,@,COL,0
120,"Aug 20, 2022",SFN,@,COL,0
121,"Aug 21, 2022",SFN,@,COL,1
122,"Aug 23, 2022",SFN,@,DET,1
123,"Aug 24, 2022",SFN,@,DET,0
124,"Aug 26, 2022",SFN,@,MIN,0
125,"Aug 27, 2022",SFN,@,MIN,0
126,"Aug 28, 2022",SFN,@,MIN,0
127,"Aug 29, 2022",SFN,Home,SDN,0
128,"Aug 30, 2022",SFN,Home,SDN,0
129,"Aug 31, 2022",SFN,Home,SDN,0
130,"Sep 2, 2022",SFN,Home,PHI,1
131,"Sep 3, 2022",SFN,Home,PHI,1
132,"Sep 4, 2022",SFN,Home,PHI,1
133,"Sep 5, 2022",SFN,@,LAN,1
134,"Sep 6, 2022",SFN,@,LAN,0
135,"Sep 7, 2022",SFN,@,LAN,0
136,"Sep 8, 2022",SFN,@,MIL,0
137,"Sep 8, 2022",SFN,@,MIL,0
138,"Sep 9, 2022",SFN,@,CHN,0
139,"Sep 10, 2022",SFN,@,CHN,1
140,"Sep 11, 2022",SFN,@,CHN,1
141,"Sep 12, 2022",SFN,Home,ATL,1
142,"Sep 13, 2022",SFN,Home,ATL,0
143,"Sep 14, 2022",SFN,Home,ATL,1
144,"Sep 16, 2022",SFN,Home,LAN,0
145,"Sep 17, 2022",SFN,Home,LAN,0
146,"Sep 18, 2022",SFN,Home,LAN,0
147,"Sep 19, 2022",SFN,@,COL,1
148,"Sep 20, 2022",SFN,@,COL,1
149,"Sep 21, 2022",SFN,@,COL,1
150,"Sep 22, 2022",SFN,@,COL,1
151,"Sep 23, 2022",SFN,@,ARI,1
152,"Sep 24, 2022",SFN,@,ARI,0
153,"Sep 25, 2022",SFN,@,ARI,1
154,"Sep 27, 2022",SFN,Home,COL,1
155,"Sep 28, 2022",SFN,Home,COL,1
156,"Sep 29, 2022",SFN,Home,COL,1
157,"Sep 30, 2022",SFN,Home,ARI,1
158,"Oct 1, 2022",SFN,Home,ARI,0
159,"Oct 2, 2022",SFN,Home,ARI,1
160,"Oct 3, 2022",SFN,@,SDN,0
161,"Oct 4, 2022",SFN,@,SDN,0
162,"Oct 5, 2022",SFN,@,SDN,1
1,"Apr 8, 2022",LAN,@,COL,1
2,"Apr 9, 2022",LAN,@,COL,0
3,"Apr 10, 2022",LAN,@,COL,0
4,"Apr 12, 2022",LAN,@,MIN,1
5,"Apr 13, 2022",LAN,@,MIN,1
6,"Apr 14, 2022",LAN,Home,CIN,1
7,"Apr 15, 2022",LAN,Home,CIN,1
8,"Apr 16, 2022",LAN,Home,CIN,1
9,"Apr 17, 2022",LAN,Home,CIN,1
10,"Apr 18, 2022",LAN,Home,ATL,1
11,"Apr 19, 2022",LAN,Home,ATL,0
12,"Apr 20, 2022",LAN,Home,ATL,1
13,"Apr 22, 2022",LAN,@,SDN,1
14,"Apr 23, 2022",LAN,@,SDN,0
15,"Apr 24, 2022",LAN,@,SDN,1
16,"Apr 25, 2022",LAN,@,ARI,1
17,"Apr 26, 2022",LAN,@,ARI,0
18,"Apr 27, 2022",LAN,@,ARI,0
19,"Apr 29, 2022",LAN,Home,DET,1
20,"Apr 30, 2022",LAN,Home,DET,0
21,"May 1, 2022",LAN,Home,DET,1
22,"May 3, 2022",LAN,Home,SFN,1
23,"May 4, 2022",LAN,Home,SFN,1
24,"May 7, 2022",LAN,@,CHN,1
25,"May 7, 2022",LAN,@,CHN,1
26,"May 8, 2022",LAN,@,CHN,1
27,"May 9, 2022",LAN,@,PIT,0
28,"May 10, 2022",LAN,@,PIT,1
29,"May 11, 2022",LAN,@,PIT,0
30,"May 12, 2022",LAN,Home,PHI,0
31,"May 13, 2022",LAN,Home,PHI,0
32,"May 14, 2022",LAN,Home,PHI,0
33,"May 15, 2022",LAN,Home,PHI,1
34,"May 16, 2022",LAN,Home,ARI,1
35,"May 17, 2022",LAN,Home,ARI,1
36,"May 17, 2022",LAN,Home,ARI,1
37,"May 18, 2022",LAN,Home,ARI,1
38,"May 20, 2022",LAN,@,PHI,1
39,"May 21, 2022",LAN,@,PHI,1
40,"May 22, 2022",LAN,@,PHI,0
41,"May 23, 2022",LAN,@,WSN,1
42,"May 24, 2022",LAN,@,WSN,1
43,"May 25, 2022",LAN,@,WSN,0
44,"May 26, 2022",LAN,@,ARI,1
45,"May 27, 2022",LAN,@,ARI,1
46,"May 28, 2022",LAN,@,ARI,1
47,"May 29, 2022",LAN,@,ARI,1
48,"May 30, 2022",LAN,Home,PIT,0
49,"May 31, 2022",LAN,Home,PIT,0
50,"Jun 1, 2022",LAN,Home,PIT,0
51,"Jun 2, 2022",LAN,Home,NYN,1
52,"Jun 3, 2022",LAN,Home,NYN,1
53,"Jun 4, 2022",LAN,Home,NYN,0
54,"Jun 5, 2022",LAN,Home,NYN,0
55,"Jun 7, 2022",LAN,@,CHA,0
56,"Jun 8, 2022",LAN,@,CHA,1
57,"Jun 9, 2022",LAN,@,CHA,1
58,"Jun 10, 2022",LAN,@,SFN,0
59,"Jun 11, 2022",LAN,@,SFN,0
60,"Jun 12, 2022",LAN,@,SFN,0
61,"Jun 14, 2022",LAN,Home,LAA,1
62,"Jun 15, 2022",LAN,Home,LAA,1
63,"Jun 17, 2022",LAN,Home,CLE,0
64,"Jun 18, 2022",LAN,Home,CLE,1
65,"Jun 19, 2022",LAN,Home,CLE,0
66,"Jun 21, 2022",LAN,@,CIN,1
67,"Jun 22, 2022",LAN,@,CIN,1
68,"Jun 23, 2022",LAN,@,CIN,1
69,"Jun 24, 2022",LAN,@,ATL,1
70,"Jun 25, 2022",LAN,@,ATL,0
71,"Jun 26, 2022",LAN,@,ATL,1
72,"Jun 27, 2022",LAN,@,COL,0
73,"Jun 28, 2022",LAN,@,COL,0
74,"Jun 29, 2022",LAN,@,COL,1
75,"Jun 30, 2022",LAN,Home,SDN,1
76,"Jul 1, 2022",LAN,Home,SDN,1
77,"Jul 2, 2022",LAN,Home,SDN,1
78,"Jul 3, 2022",LAN,Home,SDN,0
79,"Jul 4, 2022",LAN,Home,COL,1
80,"Jul 5, 2022",LAN,Home,COL,1
81,"Jul 6, 2022",LAN,Home,COL,1
82,"Jul 7, 2022",LAN,Home,CHN,1
83,"Jul 8, 2022",LAN,Home,CHN,1
84,"Jul 9, 2022",LAN,Home,CHN,1
85,"Jul 10, 2022",LAN,Home,CHN,1
86,"Jul 12, 2022",LAN,@,SLN,0
87,"Jul 13, 2022",LAN,@,SLN,1
88,"Jul 14, 2022",LAN,@,SLN,1
89,"Jul 15, 2022",LAN,@,LAA,1
90,"Jul 16, 2022",LAN,@,LAA,1
91,"Jul 21, 2022",LAN,Home,SFN,1
92,"Jul 22, 2022",LAN,Home,SFN,1
93,"Jul 23, 2022",LAN,Home,SFN,1
94,"Jul 24, 2022",LAN,Home,SFN,1
95,"Jul 25, 2022",LAN,Home,WSN,0
96,"Jul 26, 2022",LAN,Home,WSN,0
97,"Jul 27, 2022",LAN,Home,WSN,1
98,"Jul 28, 2022",LAN,@,COL,1
99,"Jul 29, 2022",LAN,@,COL,1
100,"Jul 30, 2022",LAN,@,COL,0
101,"Jul 31, 2022",LAN,@,COL,1
102,"Aug 1, 2022",LAN,@,SFN,1
103,"Aug 2, 2022",LAN,@,SFN,1
104,"Aug 3, 2022",LAN,@,SFN,1
105,"Aug 4, 2022",LAN,@,SFN,1
106,"Aug 5, 2022",LAN,Home,SDN,1
107,"Aug 6, 2022",LAN,Home,SDN,1
108,"Aug 7, 2022",LAN,Home,SDN,1
109,"Aug 9, 2022",LAN,Home,MIN,1
110,"Aug 10, 2022",LAN,Home,MIN,1
111,"Aug 12, 2022",LAN,@,KCR,1
112,"Aug 13, 2022",LAN,@,KCR,1
113,"Aug 14, 2022",LAN,@,KCR,0
114,"Aug 15, 2022",LAN,@,MIL,1
115,"Aug 16, 2022",LAN,@,MIL,0
116,"Aug 17, 2022",LAN,@,MIL,1
117,"Aug 18, 2022",LAN,@,MIL,0
118,"Aug 19, 2022",LAN,Home,MIA,1
119,"Aug 20, 2022",LAN,Home,MIA,1
120,"Aug 21, 2022",LAN,Home,MIA,1
121,"Aug 22, 2022",LAN,Home,MIL,0
122,"Aug 23, 2022",LAN,Home,MIL,1
123,"Aug 24, 2022",LAN,Home,MIL,1
124,"Aug 26, 2022",LAN,@,MIA,1
125,"Aug 27, 2022",LAN,@,MIA,0
126,"Aug 28, 2022",LAN,@,MIA,1
127,"Aug 29, 2022",LAN,@,MIA,1
128,"Aug 30, 2022",LAN,@,NYN,1
129,"Aug 31, 2022",LAN,@,NYN,0
130,"Sep 1, 2022",LAN,@,NYN,0
131,"Sep 2, 2022",LAN,Home,SDN,0
132,"Sep 3, 2022",LAN,Home,SDN,1
133,"Sep 4, 2022",LAN,Home,SDN,1
134,"Sep 5, 2022",LAN,Home,SFN,0
135,"Sep 6, 2022",LAN,Home,SFN,1
136,"Sep 7, 2022",LAN,Home,SFN,1
137,"Sep 9, 2022",LAN,@,SDN,0
138,"Sep 10, 2022",LAN,@,SDN,1
139,"Sep 11, 2022",LAN,@,SDN,1
140,"Sep 12, 2022",LAN,@,ARI,1
141,"Sep 13, 2022",LAN,@,ARI,1
142,"Sep 14, 2022",LAN,@,ARI,0
143,"Sep 16, 2022",LAN,@,SFN,1
144,"Sep 17, 2022",LAN,@,SFN,1
145,"Sep 18, 2022",LAN,@,SFN,1
146,"Sep 19, 2022",LAN,Home,ARI,1
147,"Sep 20, 2022",LAN,Home,ARI,1
148,"Sep 20, 2022",LAN,Home,ARI,0
149,"Sep 21, 2022",LAN,Home,ARI,0
150,"Sep 22, 2022",LAN,Home,ARI,1
151,"Sep 23, 2022",LAN,Home,SLN,0
152,"Sep 24, 2022",LAN,Home,SLN,1
153,"Sep 25, 2022",LAN,Home,SLN,1
154,"Sep 27, 2022",LAN,@,SDN,0
155,"Sep 28, 2022",LAN,@,SDN,1
156,"Sep 29, 2022",LAN,@,SDN,1
157,"Sep 30, 2022",LAN,Home,COL,1
158,"Oct 1, 2022",LAN,Home,COL,1
159,"Oct 2, 2022",LAN,Home,COL,0
160,"Oct 3, 2022",LAN,Home,COL,0
161,"Oct 4, 2022",LAN,Home,COL,0
162,"Oct 5, 2022",LAN,Home,COL,1
1,"Apr 8, 2022",TOR,Home,TEX,1
2,"Apr 9, 2022",TOR,Home,TEX,1
3,"Apr 10, 2022",TOR,Home,TEX,0
4,"Apr 11, 2022",TOR,@,NYA,1
5,"Apr 12, 2022",TOR,@,NYA,0
6,"Apr 13, 2022",TOR,@,NYA,1
7,"Apr 14, 2022",TOR,@,NYA,0
8,"Apr 15, 2022",TOR,Home,OAK,1
9,"Apr 16, 2022",TOR,Home,OAK,0
10,"Apr 17, 2022",TOR,Home,OAK,1
11,"Apr 19, 2022",TOR,@,BOS,0
12,"Apr 20, 2022",TOR,@,BOS,1
13,"Apr 21, 2022",TOR,@,BOS,1
14,"Apr 22, 2022",TOR,@,HOU,1
15,"Apr 23, 2022",TOR,@,HOU,1
16,"Apr 24, 2022",TOR,@,HOU,0
17,"Apr 25, 2022",TOR,Home,BOS,1
18,"Apr 26, 2022",TOR,Home,BOS,1
19,"Apr 27, 2022",TOR,Home,BOS,0
20,"Apr 28, 2022",TOR,Home,BOS,1
21,"Apr 29, 2022",TOR,Home,HOU,0
22,"Apr 30, 2022",TOR,Home,HOU,1
23,"May 1, 2022",TOR,Home,HOU,1
24,"May 2, 2022",TOR,Home,NYA,0
25,"May 3, 2022",TOR,Home,NYA,0
26,"May 4, 2022",TOR,Home,NYA,1
27,"May 5, 2022",TOR,@,CLE,0
28,"May 7, 2022",TOR,@,CLE,1
29,"May 7, 2022",TOR,@,CLE,0
30,"May 8, 2022",TOR,@,CLE,0
31,"May 10, 2022",TOR,@,NYA,0
32,"May 11, 2022",TOR,@,NYA,0
33,"May 13, 2022",TOR,@,TBA,0
34,"May 14, 2022",TOR,@,TBA,1
35,"May 15, 2022",TOR,@,TBA,0
36,"May 16, 2022",TOR,Home,SEA,1
37,"May 17, 2022",TOR,Home,SEA,1
38,"May 18, 2022",TOR,Home,SEA,0
39,"May 20, 2022",TOR,Home,CIN,1
40,"May 21, 2022",TOR,Home,CIN,1
41,"May 22, 2022",TOR,Home,CIN,0
42,"May 23, 2022",TOR,@,SLN,0
43,"May 24, 2022",TOR,@,SLN,1
44,"May 26, 2022",TOR,@,LAA,1
45,"May 27, 2022",TOR,@,LAA,1
46,"May 28, 2022",TOR,@,LAA,1
47,"May 29, 2022",TOR,@,LAA,1
48,"May 31, 2022",TOR,Home,CHA,1
49,"Jun 1, 2022",TOR,Home,CHA,1
50,"Jun 2, 2022",TOR,Home,CHA,1
51,"Jun 3, 2022",TOR,Home,MIN,0
52,"Jun 4, 2022",TOR,Home,MIN,1
53,"Jun 5, 2022",TOR,Home,MIN,0
54,"Jun 6, 2022",TOR,@,KCR,1
55,"Jun 7, 2022",TOR,@,KCR,1
56,"Jun 8, 2022",TOR,@,KCR,0
57,"Jun 10, 2022",TOR,@,DET,1
58,"Jun 11, 2022",TOR,@,DET,0
59,"Jun 12, 2022",TOR,@,DET,1
60,"Jun 13, 2022",TOR,Home,BAL,1
61,"Jun 14, 2022",TOR,Home,BAL,0
62,"Jun 15, 2022",TOR,Home,BAL,1
63,"Jun 16, 2022",TOR,Home,BAL,0
64,"Jun 17, 2022",TOR,Home,NYA,0
65,"Jun 18, 2022",TOR,Home,NYA,0
66,"Jun 19, 2022",TOR,Home,NYA,1
67,"Jun 20, 2022",TOR,@,CHA,0
68,"Jun 21, 2022",TOR,@,CHA,0
69,"Jun 22, 2022",TOR,@,CHA,1
70,"Jun 24, 2022",TOR,@,MIL,1
71,"Jun 25, 2022",TOR,@,MIL,0
72,"Jun 26, 2022",TOR,@,MIL,0
73,"Jun 27, 2022",TOR,Home,BOS,1
74,"Jun 28, 2022",TOR,Home,BOS,1
75,"Jun 29, 2022",TOR,Home,BOS,0
76,"Jun 30, 2022",TOR,Home,TBA,1
77,"Jul 1, 2022",TOR,Home,TBA,1
78,"Jul 2, 2022",TOR,Home,TBA,0
79,"Jul 2, 2022",TOR,Home,TBA,0
80,"Jul 3, 2022",TOR,Home,TBA,0
81,"Jul 4, 2022",TOR,@,OAK,0
82,"Jul 5, 2022",TOR,@,OAK,0
83,"Jul 6, 2022",TOR,@,OAK,1
84,"Jul 7, 2022",TOR,@,SEA,0
85,"Jul 8, 2022",TOR,@,SEA,0
86,"Jul 9, 2022",TOR,@,SEA,0
87,"Jul 10, 2022",TOR,@,SEA,0
88,"Jul 12, 2022",TOR,Home,PHI,1
89,"Jul 13, 2022",TOR,Home,PHI,1
90,"Jul 14, 2022",TOR,Home,KCR,0
91,"Jul 15, 2022",TOR,Home,KCR,1
92,"Jul 16, 2022",TOR,Home,KCR,1
93,"Jul 17, 2022",TOR,Home,KCR,1
94,"Jul 22, 2022",TOR,@,BOS,1
95,"Jul 23, 2022",TOR,@,BOS,1
96,"Jul 24, 2022",TOR,@,BOS,1
97,"Jul 26, 2022",TOR,Home,SLN,1
98,"Jul 27, 2022",TOR,Home,SLN,0
99,"Jul 28, 2022",TOR,Home,DET,1
100,"Jul 29, 2022",TOR,Home,DET,0
101,"Jul 30, 2022",TOR,Home,DET,1
102,"Jul 31, 2022",TOR,Home,DET,1
103,"Aug 2, 2022",TOR,@,TBA,1
104,"Aug 3, 2022",TOR,@,TBA,0
105,"Aug 4, 2022",TOR,@,MIN,1
106,"Aug 5, 2022",TOR,@,MIN,0
107,"Aug 6, 2022",TOR,@,MIN,0
108,"Aug 7, 2022",TOR,@,MIN,1
109,"Aug 8, 2022",TOR,@,BAL,0
110,"Aug 9, 2022",TOR,@,BAL,0
111,"Aug 12, 2022",TOR,Home,CLE,0
112,"Aug 13, 2022",TOR,Home,CLE,1
113,"Aug 14, 2022",TOR,Home,CLE,0
114,"Aug 15, 2022",TOR,Home,BAL,0
115,"Aug 16, 2022",TOR,Home,BAL,0
116,"Aug 17, 2022",TOR,Home,BAL,1
117,"Aug 18, 2022",TOR,@,NYA,1
118,"Aug 19, 2022",TOR,@,NYA,1
119,"Aug 20, 2022",TOR,@,NYA,1
120,"Aug 21, 2022",TOR,@,NYA,0
121,"Aug 23, 2022",TOR,@,BOS,1
122,"Aug 24, 2022",TOR,@,BOS,1
123,"Aug 25, 2022",TOR,@,BOS,1
124,"Aug 26, 2022",TOR,Home,LAA,0
125,"Aug 27, 2022",TOR,Home,LAA,0
126,"Aug 28, 2022",TOR,Home,LAA,0
127,"Aug 29, 2022",TOR,Home,CHN,1
128,"Aug 30, 2022",TOR,Home,CHN,1
129,"Aug 31, 2022",TOR,Home,CHN,0
130,"Sep 2, 2022",TOR,@,PIT,1
131,"Sep 3, 2022",TOR,@,PIT,1
132,"Sep 4, 2022",TOR,@,PIT,1
133,"Sep 5, 2022",TOR,@,BAL,1
134,"Sep 5, 2022",TOR,@,BAL,1
135,"Sep 6, 2022",TOR,@,BAL,0
136,"Sep 7, 2022",TOR,@,BAL,1
137,"Sep 9, 2022",TOR,@,TEX,1
138,"Sep 10, 2022",TOR,@,TEX,1
139,"Sep 11, 2022",TOR,@,TEX,0
140,"Sep 12, 2022",TOR,Home,TBA,1
141,"Sep 13, 2022",TOR,Home,TBA,0
142,"Sep 13, 2022",TOR,Home,TBA,1
143,"Sep 14, 2022",TOR,Home,TBA,1
144,"Sep 15, 2022",TOR,Home,TBA,0
145,"Sep 16, 2022",TOR,Home,BAL,1
146,"Sep 17, 2022",TOR,Home,BAL,1
147,"Sep 18, 2022",TOR,Home,BAL,0
148,"Sep 20, 2022",TOR,@,PHI,1
149,"Sep 21, 2022",TOR,@,PHI,0
150,"Sep 22, 2022",TOR,@,TBA,0
151,"Sep 23, 2022",TOR,@,TBA,0
152,"Sep 24, 2022",TOR,@,TBA,1
153,"Sep 25, 2022",TOR,@,TBA,1
154,"Sep 26, 2022",TOR,Home,NYA,1
155,"Sep 27, 2022",TOR,Home,NYA,0
156,"Sep 28, 2022",TOR,Home,NYA,0
157,"Sep 30, 2022",TOR,Home,BOS,1
158,"Oct 1, 2022",TOR,Home,BOS,1
159,"Oct 2, 2022",TOR,Home,BOS,1
160,"Oct 3, 2022",TOR,@,BAL,1
161,"Oct 5, 2022",TOR,@,BAL,0
162,"Oct 5, 2022",TOR,@,BAL,1
1,"Apr 8, 2022",COL,Home,LAN,0
2,"Apr 9, 2022",COL,Home,LAN,1
3,"Apr 10, 2022",COL,Home,LAN,1
4,"Apr 11, 2022",COL,@,TEX,1
5,"Apr 12, 2022",COL,@,TEX,1
6,"Apr 14, 2022",COL,Home,CHN,0
7,"Apr 15, 2022",COL,Home,CHN,1
8,"Apr 16, 2022",COL,Home,CHN,1
9,"Apr 17, 2022",COL,Home,CHN,0
10,"Apr 18, 2022",COL,Home,PHI,1
11,"Apr 19, 2022",COL,Home,PHI,1
12,"Apr 20, 2022",COL,Home,PHI,0
13,"Apr 23, 2022",COL,@,DET,0
14,"Apr 23, 2022",COL,@,DET,1
15,"Apr 24, 2022",COL,@,DET,1
