,Date,Team,IP_Pitch,H_Pitch,R_Pitch,ER_Pitch,BB_Pitch,SO_Pitch,HR_Pitch,HBP_Pitch,AB_Pitch,2B_Pitch,3B_Pitch,IBB_Pitch,SB_Pitch,CS_Pitch,PO_Pitch,BF_Pitch,GB/FB_Pitch,PA_Bat,AB_Bat,R_Bat,H_Bat,2B_Bat,3B_Bat,HR_Bat,RBI_Bat,BB_Bat,IBB_Bat,SO_Bat,HBP_Bat,SH_Bat,SF_Bat,GDP_Bat,SB_Bat,CS_Bat,Games
0,2022-05-10,KCR,103.0,95.0,56.0,49.0,43.0,71.0,12.0,5.0,389.0,18.0,1.0,2.0,6.0,3.0,0.0,444.0,21.23,450,397,36,90,17,1,2,31,40,1,82,5,1,7,10,4,2,11
0,2022-05-10,BAL,115.0,115.0,61.0,53.0,35.0,92.0,13.0,9.0,435.0,22.0,2.0,0.0,3.0,3.0,1.0,487.0,25.140000000000004,485,440,58,115,25,2,12,54,31,2,107,9,1,4,7,4,3,12
0,2022-05-10,LAA,132.67,112.0,43.0,41.0,34.0,113.0,12.0,4.0,491.0,25.0,1.0,0.0,5.0,1.0,1.0,534.0,24.680000000000003,543,487,71,115,23,2,19,69,50,3,135,2,3,1,12,6,2,15
0,2022-05-11,HOU,124.0,77.0,26.0,25.0,28.0,107.0,10.0,6.0,431.0,11.0,0.0,0.0,4.0,2.0,0.0,466.0,22.119999999999997,515,447,59,100,20,2,18,59,61,1,114,2,0,5,4,6,3,14
0,2022-05-11,NYN,115.0,99.0,51.0,49.0,35.0,122.0,14.0,6.0,431.0,18.0,1.0,1.0,7.0,2.0,1.0,474.0,18.23,488,434,54,111,23,0,8,50,43,2,105,8,0,3,13,2,2,11
0,2022-05-11,LAA,132.67,109.0,43.0,41.0,31.0,111.0,12.0,4.0,490.0,24.0,1.0,0.0,5.0,1.0,1.0,530.0,23.509999999999998,553,498,80,125,27,1,21,78,49,3,134,2,2,2,11,7,2,15
0,2022-05-11,MIA,130.67,112.0,58.0,53.0,57.0,128.0,13.0,1.0,483.0,23.0,2.0,1.0,7.0,4.0,5.0,543.0,27.22,553,500,58,112,21,1,15,56,40,0,122,10,0,2,6,8,4,15
0,2022-05-11,KCR,111.0,105.0,62.0,54.0,46.0,79.0,14.0,5.0,423.0,19.0,1.0,2.0,9.0,3.0,0.0,481.0,23.21,486,432,40,97,18,1,2,35,41,1,90,5,1,7,11,4,2,12
0,2022-05-11,MIL,122.0,97.0,56.0,50.0,44.0,158.0,13.0,3.0,457.0,22.0,1.0,0.0,8.0,3.0,0.0,510.0,25.79,547,481,92,128,24,1,26,89,55,1,133,8,0,3,10,11,4,14
0,2022-05-11,DET,126.33,102.0,58.0,52.0,51.0,115.0,17.0,1.0,463.0,19.0,3.0,1.0,7.0,4.0,1.0,521.0,26.18,535,492,32,104,20,0,5,30,34,1,134,5,2,2,11,2,1,13
0,2022-05-11,PIT,115.0,103.0,74.0,61.0,46.0,110.0,12.0,9.0,445.0,28.0,2.0,3.0,6.0,2.0,2.0,505.0,20.23,486,434,51,105,23,2,11,47,42,0,115,3,0,7,10,3,1,11
0,2022-05-11,LAN,105.0,78.0,28.0,26.0,32.0,95.0,8.0,4.0,379.0,15.0,3.0,0.0,4.0,1.0,1.0,419.0,24.94,440,387,60,91,26,2,9,51,47,2,90,2,0,4,12,3,2,11
0,2022-05-11,SEA,129.0,129.0,71.0,69.0,56.0,130.0,22.0,4.0,498.0,17.0,1.0,1.0,10.0,5.0,1.0,560.0,25.270000000000003,541,488,46,107,14,3,13,43,40,3,121,6,1,4,10,6,6,15
0,2022-05-11,TBA,134.33,126.0,75.0,63.0,35.0,124.0,22.0,4.0,518.0,24.0,4.0,2.0,7.0,3.0,2.0,563.0,26.05999999999999,554,507,62,120,21,2,16,57,42,2,129,4,1,0,9,15,5,15
0,2022-05-11,CIN,119.0,137.0,105.0,102.0,69.0,129.0,27.0,10.0,481.0,28.0,3.0,1.0,7.0,2.0,3.0,565.0,25.209999999999997,523,465,71,110,32,1,15,68,42,0,138,9,0,5,11,4,2,13
0,2022-05-11,ARI,123.67,107.0,47.0,44.0,31.0,94.0,8.0,8.0,464.0,14.0,0.0,1.0,8.0,4.0,0.0,509.0,22.769999999999996,506,444,64,98,24,2,18,59,55,1,122,2,3,2,8,7,4,14
0,2022-05-11,OAK,123.0,116.0,60.0,56.0,41.0,101.0,12.0,6.0,468.0,28.0,2.0,1.0,5.0,2.0,2.0,520.0,27.85,488,446,33,85,16,4,5,33,29,1,139,5,2,6,9,11,2,13
0,2022-05-11,ATL,122.0,102.0,52.0,49.0,49.0,112.0,10.0,6.0,453.0,16.0,1.0,0.0,5.0,6.0,1.0,511.0,19.97,513,458,58,100,18,0,17,54,45,1,137,4,0,6,6,11,1,13
0,2022-05-11,SLN,122.0,114.0,56.0,55.0,45.0,92.0,15.0,10.0,463.0,26.0,1.0,0.0,2.0,2.0,1.0,523.0,30.94,517,464,62,113,22,3,12,59,41,1,100,7,0,5,10,13,2,14
0,2022-05-11,SDN,126.0,117.0,61.0,51.0,36.0,114.0,9.0,7.0,483.0,24.0,0.0,0.0,9.0,1.0,0.0,531.0,23.97,532,459,65,104,18,3,12,65,61,3,108,5,1,5,11,3,2,13
0,2022-05-11,CHN,112.67,107.0,63.0,55.0,43.0,105.0,18.0,4.0,429.0,20.0,0.0,2.0,5.0,1.0,1.0,481.0,29.35,461,418,29,79,13,2,8,23,35,0,130,7,0,1,8,6,4,12
0,2022-05-11,TEX,107.0,72.0,36.0,30.0,39.0,98.0,10.0,3.0,382.0,14.0,0.0,0.0,6.0,2.0,1.0,427.0,22.78,422,384,38,77,9,1,13,36,33,0,107,3,1,1,5,11,3,11
0,2022-05-11,SFN,114.0,132.0,70.0,63.0,38.0,124.0,8.0,2.0,463.0,31.0,4.0,3.0,6.0,0.0,1.0,506.0,30.4,491,419,65,106,12,1,12,61,56,0,82,6,0,10,15,7,1,13
0,2022-05-11,BAL,124.0,122.0,64.0,56.0,35.0,104.0,15.0,10.0,466.0,23.0,2.0,0.0,3.0,3.0,1.0,519.0,26.560000000000002,525,477,63,126,28,2,14,59,32,2,114,11,1,4,8,5,3,13
0,2022-05-11,WSN,112.67,100.0,59.0,51.0,53.0,108.0,11.0,6.0,429.0,15.0,1.0,2.0,9.0,4.0,4.0,493.0,25.79,501,453,65,133,26,1,10,60,40,1,92,3,2,3,21,7,2,13
0,2022-05-11,TOR,123.33,121.0,66.0,63.0,42.0,117.0,13.0,4.0,475.0,30.0,2.0,0.0,10.0,4.0,0.0,532.0,32.230000000000004,503,447,48,96,27,0,10,48,44,1,121,6,2,3,9,7,3,13
0,2022-05-11,NYA,115.0,95.0,36.0,34.0,31.0,120.0,9.0,7.0,425.0,29.0,0.0,0.0,3.0,4.0,4.0,468.0,25.319999999999997,483,422,72,100,16,1,22,68,50,2,105,5,1,5,8,8,4,12
0,2022-05-11,BOS,117.67,94.0,52.0,47.0,42.0,119.0,11.0,6.0,432.0,14.0,0.0,3.0,9.0,3.0,0.0,489.0,25.56,496,448,44,106,26,1,6,43,34,0,108,7,1,6,9,2,3,13
0,2022-05-11,COL,119.0,129.0,77.0,67.0,49.0,90.0,14.0,5.0,452.0,26.0,3.0,2.0,14.0,3.0,7.0,519.0,24.69,522,474,59,121,24,4,11,55,42,1,112,4,1,1,10,1,2,14
0,2022-05-11,MIN,123.0,97.0,41.0,39.0,36.0,135.0,11.0,6.0,450.0,19.0,2.0,0.0,9.0,1.0,0.0,497.0,22.52,499,451,59,115,31,0,14,56,38,0,104,6,1,3,15,1,3,14
0,2022-05-11,PHI,115.0,108.0,50.0,43.0,41.0,121.0,10.0,6.0,441.0,19.0,1.0,1.0,2.0,2.0,2.0,489.0,21.73,483,440,63,109,19,2,19,60,37,1,117,3,0,3,10,14,2,12
0,2022-05-12,NYA,115.0,97.0,31.0,29.0,29.0,119.0,7.0,7.0,425.0,31.0,0.0,0.0,4.0,4.0,4.0,468.0,26.03,476,416,65,95,16,0,18,61,49,2,102,5,1,5,8,8,4,12
0,2022-05-12,KCR,112.0,106.0,64.0,56.0,45.0,77.0,16.0,4.0,422.0,18.0,1.0,2.0,9.0,3.0,0.0,478.0,25.14,484,438,42,99,19,2,3,36,34,2,94,5,1,6,9,6,2,12
0,2022-05-12,HOU,124.0,84.0,28.0,26.0,28.0,110.0,9.0,7.0,439.0,14.0,0.0,0.0,4.0,2.0,0.0,476.0,22.71,524,456,65,109,23,2,19,65,60,1,112,2,0,6,4,6,1,14
0,2022-05-12,BAL,124.0,120.0,62.0,54.0,38.0,101.0,11.0,10.0,463.0,28.0,1.0,0.0,3.0,3.0,1.0,519.0,27.779999999999998,519,475,56,124,28,2,12,52,29,2,113,10,1,4,9,5,3,13
0,2022-05-12,NYN,114.0,106.0,59.0,57.0,35.0,119.0,16.0,5.0,434.0,19.0,1.0,1.0,6.0,2.0,1.0,477.0,18.44,486,439,54,113,22,0,9,49,39,2,105,5,0,3,10,2,2,11
0,2022-05-12,PHI,115.0,110.0,49.0,42.0,40.0,125.0,8.0,5.0,443.0,20.0,1.0,1.0,3.0,2.0,2.0,489.0,23.4,478,436,57,105,16,2,19,56,36,1,123,3,0,3,11,14,3,12
0,2022-05-12,LAN,105.0,82.0,28.0,27.0,34.0,94.0,10.0,5.0,382.0,15.0,4.0,0.0,4.0,1.0,1.0,425.0,24.779999999999994,441,389,60,87,26,2,9,51,46,1,92,2,0,4,8,3,1,11
0,2022-05-12,CHA,121.0,91.0,41.0,32.0,44.0,127.0,9.0,5.0,439.0,19.0,1.0,3.0,7.0,1.0,1.0,491.0,28.57,485,432,52,105,20,0,12,50,30,2,82,11,6,6,16,7,0,13
0,2022-05-12,OAK,124.0,116.0,52.0,48.0,38.0,102.0,10.0,5.0,470.0,28.0,2.0,1.0,5.0,2.0,2.0,518.0,26.66,496,448,40,91,16,5,5,40,33,1,129,5,2,8,10,10,3,13
0,2022-05-12,DET,127.0,108.0,62.0,58.0,53.0,110.0,16.0,1.0,468.0,20.0,4.0,1.0,8.0,5.0,2.0,530.0,28.04,531,492,28,103,19,0,4,26,30,1,131,5,2,2,10,2,1,13
0,2022-05-12,SLN,122.0,111.0,54.0,53.0,42.0,95.0,15.0,7.0,463.0,25.0,1.0,0.0,2.0,2.0,1.0,517.0,27.990000000000002,522,470,72,121,28,3,13,69,42,1,97,5,0,5,9,11,2,14
0,2022-05-12,PIT,115.0,94.0,65.0,53.0,48.0,110.0,10.0,9.0,437.0,29.0,1.0,2.0,4.0,1.0,2.0,499.0,19.29,480,427,48,100,19,3,14,44,43,0,116,5,0,5,10,3,1,11
0,2022-05-12,TEX,107.0,74.0,39.0,32.0,39.0,97.0,10.0,3.0,388.0,15.0,1.0,1.0,8.0,0.0,0.0,433.0,23.61,422,386,39,80,9,1,14,37,31,0,108,3,1,1,6,11,3,11
0,2022-05-12,MIN,123.0,104.0,48.0,45.0,35.0,131.0,12.0,6.0,458.0,21.0,2.0,0.0,9.0,1.0,0.0,505.0,21.5,507,459,57,120,33,0,13,56,36,0,104,7,1,4,14,1,3,14
0,2022-05-12,CIN,119.0,140.0,107.0,104.0,67.0,129.0,30.0,11.0,484.0,32.0,3.0,1.0,7.0,3.0,3.0,567.0,25.23,531,466,79,116,32,2,15,77,48,0,133,9,1,6,11,5,2,13
0,2022-05-12,WSN,112.67,101.0,57.0,50.0,49.0,101.0,11.0,6.0,430.0,13.0,1.0,2.0,7.0,4.0,4.0,490.0,25.459999999999997,504,454,71,135,26,1,12,66,40,1,93,4,2,4,20,6,2,13
0,2022-05-13,MIN,123.0,111.0,53.0,49.0,40.0,130.0,14.0,6.0,464.0,23.0,2.0,0.0,11.0,1.0,0.0,516.0,21.330000000000002,509,462,52,118,32,0,10,51,35,0,114,7,1,4,13,1,2,14
0,2022-05-13,TOR,112.33,107.0,59.0,57.0,39.0,100.0,14.0,3.0,434.0,24.0,2.0,0.0,9.0,3.0,0.0,482.0,24.93,465,415,44,92,27,0,9,44,37,0,110,7,1,4,10,7,2,12
0,2022-05-13,LAN,106.0,92.0,34.0,34.0,31.0,100.0,11.0,5.0,393.0,17.0,6.0,0.0,6.0,1.0,1.0,434.0,23.76,451,397,66,94,28,2,10,57,49,1,94,1,0,4,8,3,0,11
0,2022-05-13,BOS,107.33,89.0,50.0,46.0,34.0,109.0,12.0,7.0,399.0,13.0,0.0,2.0,9.0,2.0,0.0,447.0,21.87,450,408,35,91,22,1,7,34,34,0,96,6,0,2,9,1,3,12
0,2022-05-13,HOU,124.0,84.0,25.0,23.0,27.0,115.0,8.0,6.0,440.0,14.0,0.0,0.0,3.0,2.0,0.0,475.0,21.529999999999998,527,457,66,111,25,2,20,65,62,1,111,2,0,6,4,8,1,14
0,2022-05-13,BAL,125.0,118.0,59.0,51.0,39.0,101.0,10.0,11.0,461.0,29.0,1.0,0.0,3.0,3.0,1.0,519.0,28.9,520,479,57,127,27,2,13,53,28,2,112,8,1,4,9,6,2,13
0,2022-05-13,TBA,126.33,117.0,67.0,62.0,33.0,120.0,21.0,3.0,483.0,20.0,3.0,2.0,9.0,3.0,3.0,523.0,25.59,518,476,59,109,22,2,14,54,37,2,120,3,2,0,7,17,5,14
0,2022-05-13,TEX,107.0,72.0,36.0,29.0,40.0,96.0,9.0,3.0,386.0,14.0,1.0,1.0,9.0,0.0,0.0,432.0,23.96,420,383,39,79,7,2,14,36,33,0,106,2,1,1,6,11,3,11
0,2022-05-13,DET,128.0,104.0,62.0,57.0,54.0,112.0,14.0,1.0,468.0,17.0,4.0,1.0,9.0,5.0,2.0,531.0,26.54,536,495,31,107,20,1,4,29,32,1,124,5,2,2,11,2,1,13
0,2022-05-13,WSN,112.67,102.0,59.0,52.0,49.0,99.0,11.0,6.0,431.0,13.0,1.0,2.0,7.0,3.0,3.0,491.0,25.24,498,451,71,134,26,1,13,66,37,1,89,4,2,4,20,6,2,13
0,2022-05-13,NYN,115.0,94.0,50.0,48.0,33.0,115.0,17.0,4.0,424.0,16.0,0.0,0.0,4.0,2.0,1.0,464.0,17.099999999999998,484,434,53,107,17,0,10,48,42,2,102,5,0,3,11,2,2,11
0,2022-05-13,SDN,117.0,108.0,57.0,51.0,34.0,102.0,7.0,6.0,447.0,19.0,0.0,0.0,9.0,2.0,0.0,489.0,22.440000000000005,492,427,53,96,17,2,11,53,52,3,100,6,1,4,12,3,2,12
0,2022-05-13,PHI,115.0,110.0,53.0,46.0,43.0,128.0,8.0,5.0,446.0,22.0,1.0,1.0,3.0,2.0,2.0,495.0,22.79,480,440,59,105,17,2,20,57,34,0,124,3,0,3,10,14,3,12
0,2022-05-13,ARI,114.67,108.0,54.0,51.0,26.0,91.0,11.0,7.0,443.0,12.0,0.0,0.0,8.0,2.0,0.0,482.0,19.400000000000002,476,420,59,96,23,2,18,56,51,1,116,1,2,2,7,8,4,13
0,2022-05-13,SLN,122.0,108.0,52.0,51.0,40.0,93.0,17.0,6.0,463.0,20.0,1.0,0.0,3.0,2.0,1.0,514.0,28.060000000000002,513,460,64,111,25,2,14,62,42,0,97,5,0,6,11,10,2,14
0,2022-05-13,CLE,109.0,84.0,57.0,51.0,47.0,102.0,8.0,5.0,399.0,21.0,1.0,3.0,7.0,3.0,1.0,460.0,24.520000000000003,466,413,64,107,22,1,11,62,45,0,74,3,1,4,10,9,3,10
0,2022-05-13,OAK,124.0,119.0,55.0,51.0,38.0,98.0,10.0,5.0,473.0,29.0,3.0,1.0,4.0,2.0,2.0,521.0,23.97,496,446,44,89,15,4,5,44,35,0,123,5,2,8,10,11,4,13
0,2022-05-13,CHN,103.67,105.0,62.0,54.0,41.0,94.0,20.0,5.0,400.0,20.0,1.0,2.0,5.0,1.0,1.0,451.0,25.17,421,384,29,73,10,2,7,23,32,0,124,5,0,0,8,6,4,11
0,2022-05-13,ATL,112.0,94.0,48.0,46.0,47.0,107.0,9.0,4.0,418.0,14.0,1.0,0.0,5.0,6.0,1.0,471.0,19.11,475,424,57,94,19,0,18,54,42,1,127,4,0,5,6,12,1,12
0,2022-05-13,SEA,121.0,120.0,68.0,66.0,51.0,124.0,20.0,3.0,465.0,17.0,1.0,1.0,11.0,6.0,1.0,521.0,23.06,501,453,38,100,13,2,11,37,38,3,113,5,1,3,10,7,6,14
0,2022-05-13,MIL,113.0,97.0,61.0,53.0,40.0,141.0,14.0,3.0,426.0,20.0,2.0,0.0,9.0,3.0,1.0,475.0,23.84,512,450,88,125,27,1,29,86,51,0,130,8,0,3,9,9,4,13
0,2022-05-13,SFN,105.0,124.0,68.0,61.0,35.0,108.0,7.0,2.0,428.0,28.0,3.0,2.0,5.0,1.0,0.0,468.0,28.22,466,394,64,106,10,1,11,60,55,0,81,6,0,11,12,9,1,12
0,2022-05-13,CHA,121.0,102.0,53.0,44.0,47.0,128.0,13.0,4.0,449.0,21.0,2.0,2.0,6.0,1.0,1.0,503.0,29.53,490,437,52,104,20,0,11,50,32,2,83,10,6,5,15,7,0,13
0,2022-05-13,LAA,124.67,99.0,41.0,38.0,32.0,101.0,11.0,4.0,457.0,21.0,1.0,0.0,8.0,1.0,1.0,498.0,23.659999999999997,517,464,69,109,19,0,20,67,47,3,133,2,2,2,11,8,2,14
0,2022-05-13,CIN,119.0,136.0,99.0,96.0,65.0,126.0,28.0,10.0,479.0,31.0,2.0,1.0,7.0,4.0,4.0,558.0,25.290000000000003,527,466,78,115,30,2,14,76,47,0,128,8,1,5,11,7,2,13
0,2022-05-13,KCR,112.0,103.0,60.0,52.0,48.0,76.0,15.0,3.0,421.0,16.0,2.0,2.0,10.0,3.0,0.0,478.0,26.209999999999997,485,440,40,100,19,2,3,34,35,1,90,4,1,5,9,6,2,12
0,2022-05-13,MIA,121.67,103.0,58.0,54.0,52.0,122.0,15.0,1.0,451.0,21.0,2.0,1.0,6.0,4.0,5.0,506.0,23.82,521,475,62,114,19,1,16,60,34,0,113,9,0,2,6,6,3,14
0,2022-05-13,COL,111.0,116.0,67.0,59.0,47.0,86.0,13.0,6.0,418.0,22.0,1.0,1.0,13.0,3.0,8.0,483.0,25.049999999999997,479,435,54,107,21,4,8,50,39,1,109,3,1,1,8,2,3,13
0,2022-05-13,PIT,115.0,99.0,66.0,55.0,47.0,113.0,11.0,8.0,441.0,30.0,1.0,2.0,6.0,1.0,2.0,501.0,19.189999999999998,477,427,47,103,19,3,14,44,40,0,106,5,0,5,11,3,2,11
0,2022-05-13,NYA,115.0,100.0,36.0,34.0,32.0,119.0,7.0,5.0,430.0,32.0,0.0,0.0,4.0,3.0,4.0,474.0,26.450000000000003,490,425,75,102,18,1,20,72,54,2,107,5,1,5,9,7,4,12
0,2022-05-14,CHN,103.67,106.0,61.0,53.0,40.0,93.0,17.0,6.0,400.0,23.0,2.0,1.0,3.0,1.0,0.0,451.0,23.67,424,387,31,75,11,3,7,26,32,0,121,4,0,1,8,6,4,11
0,2022-05-14,MIA,121.67,105.0,58.0,54.0,49.0,130.0,16.0,2.0,455.0,19.0,2.0,1.0,6.0,4.0,4.0,508.0,23.22,515,473,60,114,16,1,17,59,32,0,113,7,0,2,7,4,3,14
0,2022-05-14,WSN,112.67,104.0,62.0,56.0,49.0,96.0,14.0,5.0,432.0,12.0,1.0,2.0,5.0,2.0,2.0,491.0,25.479999999999997,500,455,70,138,23,1,13,65,35,1,89,4,2,4,20,6,2,13
0,2022-05-14,OAK,133.0,125.0,57.0,53.0,38.0,106.0,11.0,5.0,506.0,30.0,3.0,1.0,4.0,2.0,2.0,554.0,25.79,526,473,44,91,15,4,5,44,37,0,129,5,3,8,10,11,4,14
0,2022-05-14,HOU,124.0,87.0,24.0,22.0,28.0,112.0,7.0,6.0,443.0,14.0,0.0,0.0,3.0,2.0,0.0,478.0,22.0,531,460,69,115,26,2,22,68,63,1,111,2,0,6,5,8,1,14
0,2022-05-14,LAA,124.67,97.0,40.0,37.0,32.0,99.0,10.0,4.0,454.0,20.0,1.0,0.0,7.0,1.0,1.0,496.0,24.49,516,468,67,109,19,0,21,66,43,3,136,2,1,2,10,7,1,14
0,2022-05-14,DET,129.0,100.0,57.0,53.0,58.0,112.0,16.0,3.0,467.0,15.0,4.0,1.0,11.0,5.0,2.0,535.0,26.240000000000002,528,488,34,102,22,1,5,32,32,1,126,4,2,2,11,2,1,13
0,2022-05-14,TEX,107.0,79.0,40.0,33.0,42.0,99.0,8.0,3.0,391.0,16.0,1.0,1.0,9.0,0.0,0.0,440.0,23.54,420,383,38,78,7,3,13,34,34,0,102,2,1,0,6,12,3,11
0,2022-05-14,MIN,123.0,109.0,60.0,54.0,44.0,136.0,17.0,5.0,465.0,23.0,3.0,0.0,12.0,1.0,0.0,520.0,22.300000000000004,511,461,57,119,33,0,14,56,37,0,114,8,0,5,14,1,2,14
0,2022-05-14,SLN,122.0,110.0,57.0,56.0,43.0,94.0,17.0,8.0,464.0,20.0,1.0,0.0,3.0,2.0,1.0,520.0,30.36,507,456,58,102,27,2,15,56,43,0,94,5,0,3,12,9,2,14
0,2022-05-14,TBA,126.33,117.0,68.0,63.0,32.0,114.0,21.0,2.0,484.0,20.0,2.0,1.0,7.0,3.0,3.0,521.0,24.85,518,480,62,109,23,4,14,57,34,2,124,3,1,0,8,16,4,14
0,2022-05-14,SEA,122.0,118.0,67.0,65.0,49.0,126.0,20.0,3.0,468.0,19.0,1.0,1.0,9.0,5.0,1.0,523.0,23.53,501,451,39,98,13,1,11,38,40,2,113,6,1,3,11,5,6,14
0,2022-05-14,NYN,124.0,98.0,52.0,50.0,37.0,125.0,17.0,6.0,453.0,16.0,0.0,0.0,4.0,2.0,1.0,499.0,18.23,519,464,54,112,19,0,10,49,45,2,109,5,1,4,11,2,2,12
0,2022-05-14,LAN,116.0,107.0,46.0,45.0,38.0,109.0,13.0,5.0,436.0,21.0,6.0,1.0,7.0,1.0,1.0,485.0,25.91,499,438,76,106,31,2,12,66,55,1,103,2,0,4,9,3,0,12
0,2022-05-14,ARI,115.67,98.0,49.0,46.0,28.0,94.0,11.0,6.0,438.0,13.0,1.0,0.0,6.0,3.0,0.0,476.0,20.299999999999997,476,422,60,102,25,3,17,56,48,1,116,2,2,2,8,9,4,13
0,2022-05-14,COL,112.0,130.0,74.0,64.0,45.0,84.0,14.0,5.0,435.0,25.0,3.0,1.0,10.0,2.0,7.0,496.0,25.57,487,444,63,115,23,3,10,58,36,1,105,4,1,2,8,3,3,13
0,2022-05-14,TOR,111.33,110.0,64.0,61.0,40.0,101.0,14.0,3.0,434.0,24.0,4.0,0.0,9.0,3.0,0.0,483.0,24.939999999999998,464,416,45,92,26,0,9,45,35,0,109,7,1,4,12,6,2,12
0,2022-05-14,ATL,112.0,107.0,58.0,56.0,46.0,106.0,11.0,3.0,433.0,18.0,1.0,1.0,5.0,5.0,0.0,486.0,18.669999999999995,480,427,58,95,19,0,17,55,44,0,128,4,0,5,6,9,1,12
0,2022-05-14,MIL,113.0,96.0,60.0,52.0,40.0,139.0,15.0,3.0,424.0,19.0,2.0,0.0,9.0,4.0,1.0,472.0,23.880000000000003,509,448,87,122,28,1,29,85,49,0,131,9,0,3,9,9,4,13
0,2022-05-14,NYA,115.0,95.0,35.0,33.0,30.0,118.0,8.0,4.0,426.0,26.0,0.0,0.0,4.0,3.0,4.0,466.0,23.789999999999996,494,430,75,104,17,1,23,73,54,2,105,4,1,5,7,7,3,12
0,2022-05-14,PHI,116.0,117.0,62.0,54.0,43.0,127.0,10.0,6.0,456.0,24.0,0.0,1.0,3.0,2.0,2.0,506.0,25.29,496,455,64,116,21,2,21,61,36,1,124,2,0,3,10,12,2,12
0,2022-05-14,BAL,125.0,112.0,53.0,48.0,38.0,100.0,10.0,10.0,456.0,28.0,1.0,0.0,2.0,2.0,1.0,511.0,29.33,518,473,54,121,20,2,15,50,32,2,108,9,0,4,11,8,2,13
0,2022-05-14,CIN,119.0,132.0,94.0,91.0,62.0,130.0,29.0,8.0,478.0,30.0,2.0,1.0,7.0,4.0,3.0,551.0,23.71,529,467,81,117,33,2,17,79,47,0,126,8,1,6,9,8,2,13
0,2022-05-14,PIT,115.0,100.0,71.0,60.0,48.0,105.0,13.0,8.0,440.0,35.0,1.0,2.0,7.0,1.0,2.0,502.0,18.96,480,429,47,104,20,3,15,44,42,0,107,5,0,4,11,3,2,11
0,2022-05-14,SDN,117.0,112.0,58.0,53.0,34.0,104.0,9.0,6.0,451.0,18.0,0.0,0.0,9.0,2.0,0.0,493.0,20.88,496,434,57,101,18,2,13,57,50,4,101,4,1,5,10,3,2,12
0,2022-05-14,CLE,109.0,91.0,65.0,61.0,48.0,105.0,12.0,6.0,404.0,23.0,1.0,3.0,6.0,2.0,1.0,467.0,24.81,478,420,71,112,21,2,13,69,50,0,78,3,1,4,10,9,3,10
0,2022-05-14,BOS,108.33,87.0,50.0,47.0,33.0,109.0,12.0,7.0,399.0,12.0,1.0,2.0,9.0,2.0,0.0,446.0,19.54,458,412,42,97,24,1,7,41,36,0,97,7,0,3,9,0,3,12
0,2022-05-14,SFN,114.0,130.0,70.0,63.0,38.0,109.0,8.0,3.0,459.0,30.0,3.0,2.0,6.0,1.0,0.0,503.0,29.529999999999998,509,428,72,114,12,1,12,68,62,0,89,8,0,11,14,9,1,13
0,2022-05-14,KCR,111.0,111.0,68.0,58.0,50.0,75.0,16.0,4.0,429.0,19.0,2.0,2.0,11.0,3.0,0.0,489.0,25.059999999999995,489,451,49,112,21,4,5,43,30,1,89,3,1,4,10,5,2,12
0,2022-05-14,CHA,120.0,110.0,58.0,51.0,43.0,127.0,17.0,3.0,454.0,22.0,2.0,2.0,6.0,1.0,1.0,503.0,28.96,493,441,54,108,21,0,11,51,32,2,87,10,6,4,14,7,0,13
0,2022-05-15,SEA,122.0,115.0,64.0,60.0,47.0,122.0,19.0,1.0,467.0,20.0,1.0,1.0,10.0,4.0,1.0,520.0,23.339999999999996,504,449,37,97,10,1,12,36,44,2,116,8,1,2,11,4,7,14
0,2022-05-15,TOR,111.33,102.0,54.0,51.0,34.0,97.0,12.0,4.0,428.0,20.0,4.0,0.0,9.0,3.0,0.0,470.0,25.52,459,410,43,86,23,0,9,43,36,0,101,6,1,5,12,6,2,12
0,2022-05-15,CHA,120.0,106.0,55.0,48.0,45.0,125.0,15.0,3.0,448.0,17.0,2.0,1.0,7.0,1.0,0.0,500.0,28.55,500,446,56,116,20,0,12,53,35,2,87,9,6,4,14,8,0,13
0,2022-05-15,SDN,116.0,111.0,61.0,56.0,34.0,110.0,11.0,7.0,446.0,20.0,0.0,0.0,9.0,2.0,0.0,489.0,19.64,489,435,55,98,19,2,11,54,45,3,108,2,1,4,10,2,1,12
0,2022-05-15,NYN,124.0,107.0,56.0,54.0,36.0,125.0,18.0,8.0,461.0,16.0,0.0,0.0,3.0,3.0,3.0,508.0,17.97,521,464,56,109,20,1,10,51,45,2,101,5,1,6,10,3,1,12
0,2022-05-15,ARI,115.67,97.0,51.0,48.0,29.0,102.0,11.0,6.0,437.0,12.0,1.0,0.0,5.0,3.0,0.0,476.0,20.68,475,424,56,101,24,3,17,52,45,1,118,3,2,1,6,9,4,13
0,2022-05-15,PIT,115.0,97.0,65.0,54.0,45.0,107.0,11.0,6.0,438.0,34.0,1.0,1.0,8.0,0.0,2.0,494.0,18.429999999999996,471,420,47,99,20,3,16,43,42,0,107,5,0,4,13,2,2,11
0,2022-05-15,OAK,142.0,131.0,60.0,54.0,44.0,106.0,10.0,6.0,538.0,29.0,3.0,3.0,5.0,2.0,2.0,595.0,27.52,552,494,41,93,18,3,5,40,45,0,128,3,4,6,17,12,4,14
0,2022-05-15,SLN,122.0,109.0,51.0,50.0,41.0,93.0,17.0,8.0,464.0,19.0,1.0,0.0,3.0,3.0,1.0,517.0,30.889999999999997,506,457,60,106,30,2,15,59,41,0,94,5,0,3,12,8,2,14
