,Visitor,Home,Date,IP_Pitch_Visitor,H_Pitch_Visitor,R_Pitch_Visitor,ER_Pitch_Visitor,BB_Pitch_Visitor,SO_Pitch_Visitor,HR_Pitch_Visitor,HBP_Pitch_Visitor,AB_Pitch_Visitor,2B_Pitch_Visitor,3B_Pitch_Visitor,IBB_Pitch_Visitor,SB_Pitch_Visitor,CS_Pitch_Visitor,PO_Pitch_Visitor,BF_Pitch_Visitor,GB/FB_Pitch_Visitor,PA_Bat_Visitor,AB_Bat_Visitor,R_Bat_Visitor,H_Bat_Visitor,2B_Bat_Visitor,3B_Bat_Visitor,HR_Bat_Visitor,RBI_Bat_Visitor,BB_Bat_Visitor,IBB_Bat_Visitor,SO_Bat_Visitor,HBP_Bat_Visitor,SH_Bat_Visitor,SF_Bat_Visitor,GDP_Bat_Visitor,SB_Bat_Visitor,CS_Bat_Visitor,Games_Visitor,IP_Pitch_Home,H_Pitch_Home,R_Pitch_Home,ER_Pitch_Home,BB_Pitch_Home,SO_Pitch_Home,HR_Pitch_Home,HBP_Pitch_Home,AB_Pitch_Home,2B_Pitch_Home,3B_Pitch_Home,IBB_Pitch_Home,SB_Pitch_Home,CS_Pitch_Home,PO_Pitch_Home,BF_Pitch_Home,GB/FB_Pitch_Home,PA_Bat_Home,AB_Bat_Home,R_Bat_Home,H_Bat_Home,2B_Bat_Home,3B_Bat_Home,HR_Bat_Home,RBI_Bat_Home,BB_Bat_Home,IBB_Bat_Home,SO_Bat_Home,HBP_Bat_Home,SH_Bat_Home,SF_Bat_Home,GDP_Bat_Home,SB_Bat_Home,CS_Bat_Home,Games_Home,Home_Win
0,PIT,CHN,2022-04-21,78.0,65.0,37.0,35.0,37.0,71.0,9.0,3.0,289.0,13.0,0.0,0.0,1.0,2.0,1.0,332.0,14.919999999999998,322,292,34,67,8,3,7,32,28,1,84,0,1,1,2,4,2,9,74.0,80.0,44.0,43.0,29.0,75.0,9.0,0.0,295.0,19.0,4.0,0.0,5.0,2.0,1.0,326.0,16.64,324,292,37,79,21,2,9,35,27,2,64,3,1,1,13,0,1,9,0
0,TOR,BOS,2022-04-21,78.0,63.0,25.0,23.0,21.0,74.0,7.0,4.0,286.0,17.0,0.0,0.0,5.0,0.0,1.0,315.0,19.97,336,303,29,73,14,0,9,28,24,3,80,5,0,3,5,5,1,9,80.0,68.0,37.0,37.0,36.0,87.0,9.0,4.0,296.0,11.0,0.0,1.0,5.0,2.0,0.0,340.0,13.67,327,299,37,74,23,0,7,37,18,2,68,2,2,6,4,0,1,9,0
0,MIN,KCR,2022-04-21,77.0,73.0,39.0,37.0,25.0,71.0,12.0,1.0,297.0,18.0,1.0,1.0,5.0,1.0,0.0,328.0,15.73,325,284,26,57,14,1,3,23,35,1,81,4,0,1,9,4,2,9,62.0,53.0,26.0,26.0,24.0,48.0,5.0,2.0,227.0,10.0,2.0,0.0,2.0,0.0,0.0,255.0,12.49,244,227,24,52,5,2,8,22,15,0,51,2,0,0,5,7,0,7,0
0,BOS,TBA,2022-04-22,81.0,69.0,37.0,37.0,35.0,85.0,8.0,4.0,299.0,11.0,0.0,1.0,6.0,2.0,0.0,342.0,14.63,329,300,38,78,23,0,6,38,19,2,71,2,2,6,6,0,1,9,75.0,54.0,38.0,31.0,29.0,79.0,8.0,4.0,275.0,9.0,1.0,1.0,6.0,0.0,2.0,308.0,21.14,341,307,43,76,22,3,7,41,31,2,84,2,0,1,2,7,1,9,0
0,KCR,SEA,2022-04-22,62.0,48.0,17.0,17.0,21.0,47.0,4.0,2.0,220.0,8.0,1.0,0.0,1.0,0.0,0.0,245.0,11.14,232,220,17,46,6,3,7,16,12,0,52,0,0,0,3,4,1,7,79.0,61.0,29.0,23.0,22.0,71.0,7.0,2.0,290.0,13.0,1.0,0.0,4.0,2.0,0.0,318.0,14.75,344,294,45,72,13,2,12,44,42,0,70,6,0,2,6,6,1,9,1
0,LAN,SDN,2022-04-22,80.0,50.0,17.0,16.0,20.0,87.0,5.0,3.0,286.0,15.0,0.0,0.0,3.0,2.0,0.0,309.0,18.32,342,293,53,76,16,4,10,52,44,0,73,2,0,3,5,11,1,9,79.0,63.0,30.0,30.0,21.0,87.0,11.0,3.0,291.0,14.0,0.0,0.0,2.0,0.0,0.0,317.0,16.74,326,279,37,60,15,1,8,37,35,1,84,8,1,3,6,8,1,9,0
0,MIL,PHI,2022-04-22,80.0,61.0,29.0,25.0,31.0,84.0,8.0,4.0,297.0,10.0,0.0,0.0,2.0,1.0,0.0,336.0,17.61,316,284,37,60,16,2,7,34,27,1,74,3,0,2,3,4,3,9,76.0,78.0,52.0,50.0,37.0,69.0,8.0,11.0,290.0,19.0,6.0,1.0,2.0,2.0,0.0,346.0,20.93,346,307,38,81,18,1,9,37,26,0,71,7,1,5,11,2,0,9,1
0,TEX,OAK,2022-04-22,70.0,75.0,49.0,48.0,41.0,73.0,14.0,5.0,271.0,14.0,1.0,0.0,10.0,2.0,2.0,322.0,20.22,302,274,34,62,13,0,4,32,22,2,63,2,0,4,2,7,2,8,88.67,83.0,34.0,29.0,29.0,79.0,8.0,4.0,339.0,21.0,2.0,4.0,1.0,3.0,3.0,374.0,20.54,364,329,42,73,15,0,7,36,30,1,89,3,0,2,6,7,0,10,0
0,CHA,MIN,2022-04-22,78.0,75.0,43.0,36.0,32.0,83.0,7.0,3.0,307.0,17.0,0.0,1.0,7.0,0.0,3.0,346.0,19.840000000000003,299,277,24,52,8,0,7,20,19,0,70,2,0,1,3,7,1,8,77.0,74.0,39.0,37.0,24.0,74.0,12.0,1.0,294.0,18.0,2.0,1.0,4.0,2.0,1.0,324.0,14.47,323,283,23,55,11,1,3,20,34,1,78,4,0,2,10,3,2,9,1
0,CLE,NYA,2022-04-22,72.0,52.0,29.0,24.0,20.0,72.0,8.0,4.0,260.0,16.0,0.0,0.0,5.0,1.0,0.0,285.0,17.01,304,269,40,71,16,3,8,40,25,0,61,4,1,5,4,4,3,7,80.67,62.0,23.0,21.0,39.0,84.0,4.0,3.0,294.0,12.0,0.0,2.0,2.0,2.0,0.0,340.0,21.630000000000003,333,296,26,66,16,0,6,22,28,0,78,3,3,2,7,6,2,9,1
0,SLN,CIN,2022-04-22,69.0,55.0,24.0,22.0,22.0,68.0,8.0,3.0,257.0,8.0,1.0,1.0,7.0,0.0,0.0,283.0,14.11,295,267,31,60,11,1,8,30,23,0,64,3,1,0,6,6,1,8,74.0,84.0,59.0,58.0,41.0,71.0,12.0,7.0,291.0,17.0,4.0,1.0,10.0,5.0,0.0,343.0,17.29,307,282,18,47,11,0,7,17,21,0,90,4,0,0,2,2,2,9,0
0,PIT,CHN,2022-04-22,87.0,69.0,40.0,38.0,42.0,83.0,9.0,3.0,318.0,13.0,0.0,0.0,2.0,2.0,1.0,367.0,18.81,362,326,38,76,10,4,8,36,34,1,96,0,1,1,4,4,2,10,83.0,89.0,48.0,47.0,35.0,87.0,10.0,0.0,329.0,21.0,5.0,0.0,5.0,2.0,2.0,366.0,20.69,359,321,40,83,21,2,9,38,32,2,76,3,1,2,14,1,1,10,0
0,MIA,ATL,2022-04-22,71.33,60.0,28.0,25.0,20.0,73.0,5.0,5.0,266.0,14.0,2.0,0.0,7.0,1.0,1.0,294.0,14.29,301,258,34,63,10,5,7,32,34,1,65,6,0,3,6,3,1,8,76.0,62.0,38.0,33.0,28.0,81.0,10.0,4.0,289.0,13.0,1.0,0.0,6.0,0.0,0.0,324.0,14.22,331,301,37,75,21,0,13,34,25,0,75,4,0,1,11,2,1,9,1
0,NYN,ARI,2022-04-22,82.0,55.0,24.0,24.0,29.0,97.0,6.0,3.0,294.0,12.0,0.0,2.0,4.0,2.0,0.0,328.0,16.87,339,290,44,72,12,1,11,42,36,0,64,7,1,5,4,7,3,8,78.0,63.0,33.0,27.0,33.0,54.0,8.0,4.0,284.0,12.0,0.0,3.0,5.0,2.0,0.0,331.0,16.509999999999998,344,293,26,57,13,0,8,25,39,2,90,6,2,4,2,5,3,8,0
0,BAL,LAA,2022-04-22,80.0,68.0,28.0,21.0,26.0,69.0,3.0,3.0,300.0,17.0,1.0,0.0,2.0,3.0,0.0,332.0,22.75,339,295,22,61,12,1,2,21,34,1,90,5,2,2,3,1,2,9,69.0,55.0,34.0,31.0,30.0,70.0,7.0,2.0,263.0,8.0,0.0,2.0,5.0,3.0,0.0,298.0,13.48,319,275,49,73,14,1,11,46,36,1,90,4,1,3,4,10,5,8,0
0,TOR,HOU,2022-04-22,78.0,67.0,27.0,25.0,17.0,73.0,7.0,3.0,289.0,18.0,0.0,0.0,5.0,0.0,1.0,313.0,20.39,335,300,29,72,14,0,8,28,26,3,78,4,0,4,5,5,1,9,70.33,61.0,38.0,34.0,38.0,69.0,4.0,9.0,259.0,13.0,1.0,1.0,4.0,3.0,0.0,312.0,12.840000000000002,290,253,21,47,9,1,6,21,29,1,62,3,1,3,6,1,3,8,0
0,CHA,MIN,2022-04-23,77.0,73.0,43.0,35.0,29.0,82.0,6.0,3.0,300.0,18.0,0.0,1.0,7.0,1.0,3.0,336.0,20.1,302,280,22,52,10,0,7,18,19,0,72,2,0,1,3,5,1,8,77.0,71.0,33.0,31.0,18.0,75.0,13.0,1.0,292.0,17.0,1.0,1.0,1.0,2.0,1.0,315.0,13.62,316,277,23,55,10,1,3,20,34,1,78,3,0,2,11,3,3,9,1
0,KCR,SEA,2022-04-23,62.0,46.0,15.0,14.0,21.0,47.0,1.0,2.0,219.0,7.0,2.0,0.0,1.0,0.0,0.0,244.0,11.55,229,218,13,46,6,3,5,12,11,0,52,0,0,0,5,3,1,7,80.0,63.0,27.0,21.0,20.0,68.0,7.0,2.0,292.0,14.0,1.0,0.0,2.0,2.0,0.0,318.0,14.94,339,293,47,73,13,3,11,46,38,0,69,6,0,2,6,6,1,9,1
0,LAN,SDN,2022-04-23,81.0,49.0,16.0,16.0,20.0,88.0,5.0,2.0,285.0,13.0,0.0,0.0,3.0,2.0,0.0,307.0,16.84,337,290,52,75,13,3,13,51,42,0,69,2,0,3,6,10,1,9,80.0,56.0,23.0,23.0,24.0,82.0,11.0,2.0,286.0,12.0,0.0,0.0,2.0,0.0,0.0,314.0,17.28,325,281,36,59,14,1,8,36,32,1,80,8,1,3,4,7,1,9,1
0,BOS,TBA,2022-04-23,81.0,70.0,37.0,36.0,38.0,86.0,10.0,4.0,301.0,8.0,0.0,1.0,6.0,2.0,0.0,347.0,18.27,328,302,37,80,21,0,7,37,18,2,72,1,1,6,7,1,1,9,74.0,57.0,34.0,29.0,21.0,78.0,8.0,3.0,276.0,9.0,1.0,0.0,6.0,0.0,1.0,300.0,19.28,328,297,37,69,17,2,6,35,28,1,80,2,0,1,2,7,1,9,1
0,TEX,OAK,2022-04-23,70.0,70.0,46.0,45.0,41.0,76.0,14.0,3.0,269.0,13.0,1.0,0.0,11.0,2.0,2.0,316.0,17.570000000000004,305,277,41,67,14,0,6,37,22,2,66,1,0,5,2,7,3,8,87.0,79.0,33.0,29.0,26.0,77.0,7.0,4.0,330.0,17.0,1.0,3.0,1.0,4.0,2.0,363.0,19.49,351,323,35,67,16,0,6,30,24,0,91,2,0,2,5,7,0,10,0
0,CLE,NYA,2022-04-23,71.0,54.0,28.0,23.0,21.0,73.0,9.0,4.0,262.0,13.0,0.0,0.0,5.0,1.0,0.0,288.0,15.93,297,269,31,69,16,1,7,31,20,0,68,3,1,4,4,3,0,7,80.67,66.0,24.0,22.0,39.0,89.0,5.0,3.0,296.0,13.0,0.0,2.0,1.0,2.0,0.0,342.0,20.19,335,299,26,66,12,0,7,23,29,0,82,2,3,1,6,6,2,9,1
0,TOR,HOU,2022-04-23,79.0,67.0,26.0,25.0,16.0,78.0,6.0,2.0,295.0,15.0,0.0,0.0,5.0,0.0,0.0,316.0,20.450000000000003,336,300,33,74,13,0,10,32,27,3,75,4,0,4,5,5,2,9,70.33,64.0,41.0,37.0,34.0,69.0,5.0,9.0,262.0,13.0,1.0,1.0,5.0,4.0,0.0,310.0,10.89,287,253,22,46,8,1,5,22,26,1,70,3,1,3,5,1,2,8,0
0,MIL,PHI,2022-04-23,80.0,64.0,29.0,26.0,28.0,81.0,7.0,4.0,297.0,9.0,0.0,0.0,2.0,1.0,0.0,332.0,16.56,314,278,34,56,13,2,7,32,29,1,80,3,0,4,2,5,1,9,76.0,80.0,52.0,50.0,39.0,72.0,7.0,9.0,291.0,20.0,6.0,1.0,2.0,1.0,0.0,349.0,22.11,351,310,42,85,17,1,9,41,29,0,70,7,0,5,10,2,0,9,0
0,COL,DET,2022-04-23,63.0,77.0,37.0,35.0,22.0,39.0,8.0,3.0,248.0,20.0,2.0,2.0,0.0,0.0,3.0,276.0,17.0,265,235,37,69,16,1,7,36,23,0,51,1,2,4,4,0,2,7,62.0,51.0,24.0,15.0,22.0,55.0,3.0,0.0,234.0,11.0,2.0,1.0,8.0,1.0,0.0,261.0,13.71,256,222,22,49,9,0,4,22,29,1,58,3,0,2,7,1,2,7,1
0,COL,DET,2022-04-23,63.0,77.0,37.0,35.0,22.0,39.0,8.0,3.0,248.0,20.0,2.0,2.0,0.0,0.0,3.0,276.0,17.0,265,235,37,69,16,1,7,36,23,0,51,1,2,4,4,0,2,7,62.0,51.0,24.0,15.0,22.0,55.0,3.0,0.0,234.0,11.0,2.0,1.0,8.0,1.0,0.0,261.0,13.71,256,222,22,49,9,0,4,22,29,1,58,3,0,2,7,1,2,7,0
0,SLN,CIN,2022-04-23,69.0,56.0,21.0,19.0,23.0,72.0,5.0,4.0,257.0,8.0,1.0,1.0,6.0,0.0,0.0,285.0,14.169999999999998,302,269,29,60,9,1,5,27,27,0,62,4,1,0,7,6,1,8,74.0,83.0,53.0,52.0,42.0,70.0,10.0,7.0,292.0,14.0,2.0,1.0,9.0,2.0,0.0,344.0,17.839999999999996,313,287,15,51,9,0,6,15,21,0,92,5,0,0,2,2,2,9,0
0,PIT,CHN,2022-04-23,87.0,68.0,40.0,38.0,44.0,84.0,7.0,3.0,319.0,13.0,0.0,0.0,2.0,1.0,0.0,370.0,18.64,364,326,41,78,8,4,9,39,36,1,97,0,1,1,6,5,3,10,84.0,91.0,51.0,50.0,37.0,88.0,11.0,0.0,329.0,19.0,5.0,0.0,6.0,3.0,2.0,368.0,19.92,362,322,40,82,21,2,7,38,34,2,77,3,1,2,13,1,0,10,1
0,MIA,ATL,2022-04-23,70.0,62.0,27.0,21.0,20.0,64.0,4.0,5.0,267.0,17.0,1.0,0.0,6.0,0.0,1.0,295.0,14.77,299,259,31,63,10,5,6,30,30,1,73,7,0,3,5,3,0,8,76.0,58.0,34.0,29.0,30.0,89.0,8.0,5.0,286.0,10.0,1.0,0.0,6.0,0.0,0.0,324.0,13.04,312,289,24,62,19,0,10,23,19,0,73,3,0,1,12,2,1,9,0
0,NYN,ARI,2022-04-23,83.0,57.0,29.0,29.0,32.0,96.0,8.0,3.0,299.0,13.0,0.0,2.0,4.0,2.0,0.0,336.0,15.52,345,299,48,78,13,1,11,46,34,0,63,5,1,6,4,6,2,8,79.0,64.0,37.0,30.0,29.0,59.0,8.0,4.0,288.0,11.0,0.0,3.0,5.0,1.0,0.0,332.0,15.76,348,299,30,61,15,0,9,29,37,2,94,6,1,5,2,5,3,8,1
0,BAL,LAA,2022-04-23,80.0,67.0,26.0,21.0,24.0,73.0,4.0,3.0,294.0,13.0,1.0,0.0,2.0,1.0,0.0,325.0,21.43,334,296,23,62,11,1,1,22,29,1,83,5,2,2,3,3,2,9,69.0,58.0,36.0,34.0,24.0,69.0,6.0,2.0,267.0,9.0,0.0,2.0,7.0,2.0,0.0,296.0,14.57,319,276,48,77,14,0,11,45,34,1,84,4,1,4,8,9,4,8,0
0,BOS,TBA,2022-04-24,81.67,62.0,33.0,29.0,37.0,88.0,8.0,3.0,295.0,8.0,0.0,1.0,7.0,2.0,0.0,339.0,19.35,320,297,30,70,15,1,6,30,17,1,70,1,0,5,7,2,1,9,75.0,54.0,32.0,26.0,22.0,70.0,7.0,3.0,276.0,8.0,2.0,0.0,7.0,0.0,1.0,302.0,17.86,324,293,38,64,18,2,6,35,28,1,86,2,0,1,3,8,1,9,1
0,KCR,SEA,2022-04-24,70.0,62.0,28.0,27.0,29.0,57.0,3.0,2.0,259.0,13.0,2.0,0.0,3.0,0.0,0.0,292.0,13.04,272,255,20,56,9,3,6,18,16,0,61,1,0,0,5,4,1,8,81.0,63.0,28.0,21.0,21.0,71.0,5.0,3.0,297.0,16.0,1.0,0.0,3.0,2.0,0.0,325.0,14.05,351,298,56,81,17,3,12,55,45,0,67,6,0,2,6,8,1,9,1
0,LAN,SDN,2022-04-24,81.67,53.0,19.0,18.0,23.0,83.0,6.0,2.0,287.0,14.0,0.0,0.0,4.0,2.0,0.0,315.0,19.72,330,285,47,69,11,3,9,46,41,0,74,2,0,2,7,9,1,9,82.0,57.0,23.0,23.0,25.0,83.0,11.0,3.0,292.0,11.0,0.0,0.0,2.0,0.0,0.0,322.0,17.370000000000005,328,279,38,59,13,0,9,38,35,1,80,7,2,5,5,8,1,9,0
0,MIL,PHI,2022-04-24,80.0,66.0,30.0,27.0,26.0,78.0,7.0,2.0,298.0,10.0,1.0,0.0,3.0,1.0,0.0,329.0,17.32,313,280,35,58,12,1,8,32,26,1,84,3,0,4,1,7,2,9,76.0,80.0,48.0,46.0,34.0,71.0,6.0,6.0,293.0,18.0,5.0,1.0,4.0,2.0,0.0,342.0,19.83,342,307,39,83,17,2,8,38,24,0,66,6,0,5,12,3,0,9,0
0,CLE,NYA,2022-04-24,70.67,56.0,30.0,25.0,25.0,67.0,8.0,2.0,260.0,12.0,0.0,0.0,5.0,2.0,0.0,289.0,15.060000000000002,283,259,28,60,14,1,5,28,18,0,67,1,1,4,5,2,0,7,80.67,62.0,22.0,21.0,39.0,91.0,4.0,3.0,291.0,11.0,0.0,2.0,1.0,2.0,0.0,336.0,18.98,332,294,27,65,11,0,5,24,30,0,79,2,3,2,6,7,3,9,1
0,CHA,MIN,2022-04-24,76.0,79.0,48.0,41.0,32.0,81.0,7.0,4.0,303.0,18.0,0.0,1.0,7.0,1.0,4.0,343.0,18.6,302,282,18,49,11,0,5,14,17,0,77,2,0,1,1,5,1,8,77.0,67.0,28.0,26.0,16.0,79.0,10.0,0.0,288.0,16.0,1.0,1.0,0.0,2.0,1.0,307.0,13.67,330,287,32,68,12,1,5,29,37,1,75,4,0,2,11,3,3,9,1
0,TEX,OAK,2022-04-24,79.0,73.0,46.0,45.0,43.0,84.0,14.0,3.0,299.0,15.0,1.0,0.0,11.0,2.0,2.0,348.0,20.070000000000004,337,307,43,72,14,0,6,39,23,2,75,2,0,5,3,8,4,9,88.0,76.0,33.0,30.0,25.0,78.0,6.0,5.0,324.0,17.0,1.0,3.0,2.0,5.0,3.0,357.0,18.23,347,321,31,65,17,0,5,26,22,0,85,2,0,2,5,7,0,10,1
0,COL,DET,2022-04-24,80.0,103.0,52.0,50.0,28.0,57.0,9.0,3.0,323.0,21.0,3.0,2.0,1.0,0.0,3.0,357.0,20.880000000000003,332,297,40,79,16,1,9,39,28,0,72,1,2,4,6,0,2,8,71.0,49.0,18.0,14.0,21.0,68.0,4.0,0.0,259.0,5.0,2.0,0.0,8.0,1.0,0.0,282.0,17.17,295,259,30,64,9,1,2,30,32,1,64,2,0,2,8,2,2,7,0
0,SLN,CIN,2022-04-24,78.0,59.0,21.0,19.0,27.0,78.0,5.0,5.0,283.0,9.0,1.0,1.0,6.0,1.0,0.0,316.0,15.739999999999998,344,305,34,70,11,1,5,32,32,0,71,5,1,0,8,10,1,9,74.0,80.0,51.0,50.0,43.0,69.0,6.0,6.0,288.0,14.0,2.0,1.0,12.0,2.0,0.0,340.0,20.27,309,280,12,47,8,0,4,12,25,0,86,4,0,0,4,1,3,9,1
0,PIT,CHN,2022-04-24,86.0,85.0,59.0,52.0,45.0,78.0,7.0,4.0,335.0,16.0,0.0,0.0,4.0,1.0,0.0,388.0,19.66,359,326,35,73,8,3,8,33,31,1,93,0,1,1,5,5,3,10,85.0,86.0,45.0,44.0,32.0,84.0,10.0,0.0,329.0,19.0,4.0,0.0,6.0,3.0,1.0,363.0,19.25,380,338,59,99,24,2,7,55,35,2,71,4,1,2,13,3,0,10,0
0,MIA,ATL,2022-04-24,79.0,71.0,34.0,28.0,21.0,74.0,7.0,7.0,302.0,19.0,2.0,0.0,7.0,0.0,1.0,334.0,16.84,347,299,40,77,12,5,7,39,37,2,84,7,0,4,6,7,0,9,76.0,65.0,40.0,35.0,37.0,91.0,9.0,5.0,293.0,11.0,1.0,1.0,10.0,0.0,0.0,338.0,13.35,320,297,30,68,21,1,12,29,17,0,75,4,0,2,10,3,0,9,0
0,NYN,ARI,2022-04-24,82.0,59.0,28.0,28.0,29.0,92.0,7.0,2.0,299.0,13.0,1.0,2.0,5.0,2.0,0.0,332.0,13.87,337,298,41,76,11,1,9,39,31,0,63,2,1,5,3,6,2,8,78.0,65.0,37.0,31.0,28.0,61.0,8.0,4.0,286.0,12.0,1.0,2.0,4.0,1.0,0.0,327.0,16.25,339,300,32,66,17,1,9,31,31,2,88,3,0,5,2,4,3,8,0
0,BAL,LAA,2022-04-24,80.0,66.0,26.0,21.0,25.0,75.0,7.0,3.0,295.0,12.0,0.0,0.0,3.0,1.0,0.0,327.0,20.1,340,299,26,63,11,1,1,25,31,1,81,5,2,3,3,7,2,9,79.0,64.0,41.0,36.0,29.0,77.0,6.0,4.0,300.0,10.0,0.0,2.0,11.0,2.0,0.0,338.0,15.9,358,310,52,83,15,0,14,49,39,1,91,4,1,4,8,10,4,9,1
0,TOR,HOU,2022-04-24,79.0,65.0,24.0,23.0,14.0,79.0,4.0,2.0,293.0,13.0,0.0,0.0,5.0,0.0,0.0,312.0,19.78,333,297,30,74,11,0,9,29,27,3,72,4,0,5,7,5,2,9,70.0,66.0,41.0,38.0,27.0,60.0,7.0,6.0,261.0,13.0,1.0,1.0,3.0,4.0,0.0,298.0,10.4,282,253,22,48,8,1,6,22,23,0,72,3,1,1,4,0,2,8,1
0,HOU,TEX,2022-04-25,80.0,76.0,48.0,44.0,30.0,71.0,9.0,6.0,300.0,16.0,1.0,1.0,3.0,4.0,0.0,341.0,12.11,326,291,30,59,13,1,8,29,28,0,82,3,2,1,5,0,2,9,78.0,67.0,43.0,42.0,43.0,81.0,13.0,3.0,290.0,12.0,1.0,1.0,11.0,3.0,2.0,339.0,18.93,329,300,33,63,13,0,4,30,22,1,75,2,0,5,2,8,4,9,1
0,NYN,SLN,2022-04-25,91.0,65.0,30.0,30.0,30.0,101.0,8.0,2.0,332.0,15.0,1.0,2.0,5.0,2.0,0.0,366.0,14.6,378,335,47,86,13,1,10,43,33,0,69,4,1,5,4,7,2,9,78.0,58.0,20.0,18.0,28.0,72.0,4.0,5.0,277.0,9.0,0.0,1.0,4.0,2.0,0.0,312.0,16.42,346,309,34,72,14,1,4,32,32,0,76,5,0,0,8,11,0,9,0
0,COL,PHI,2022-04-25,80.0,100.0,49.0,47.0,29.0,59.0,8.0,2.0,323.0,19.0,3.0,2.0,1.0,0.0,2.0,357.0,19.96,330,297,44,80,18,1,10,43,26,0,70,1,2,4,5,1,3,8,77.0,77.0,45.0,43.0,30.0,73.0,5.0,6.0,292.0,18.0,4.0,1.0,4.0,2.0,1.0,338.0,18.42,337,304,36,77,16,2,8,35,24,0,76,5,0,4,10,2,0,9,1
0,SFN,MIL,2022-04-25,88.33,74.0,26.0,24.0,25.0,78.0,5.0,2.0,323.0,17.0,1.0,0.0,4.0,2.0,0.0,355.0,25.68,389,349,52,84,14,1,11,49,32,0,85,5,0,3,4,7,2,9,80.0,66.0,29.0,26.0,27.0,89.0,6.0,2.0,300.0,12.0,1.0,0.0,3.0,0.0,0.0,330.0,18.22,307,275,31,52,11,0,7,28,24,1,83,3,0,5,1,5,2,9,0
0,CLE,LAA,2022-04-25,78.67,69.0,40.0,35.0,28.0,76.0,11.0,3.0,295.0,17.0,0.0,0.0,6.0,2.0,0.0,329.0,15.94,318,291,30,66,14,2,5,30,21,0,77,1,1,4,6,2,0,8,80.0,60.0,37.0,33.0,31.0,82.0,6.0,5.0,295.0,11.0,0.0,1.0,13.0,2.0,0.0,336.0,16.15,356,303,54,79,11,0,13,51,42,1,82,6,1,4,8,10,5,9,1
0,LAN,ARI,2022-04-25,81.67,55.0,18.0,17.0,21.0,83.0,4.0,3.0,288.0,14.0,1.0,0.0,4.0,1.0,0.0,315.0,20.43,333,284,48,63,10,3,11,48,42,0,77,3,0,4,5,8,1,9,87.0,75.0,43.0,35.0,30.0,67.0,9.0,6.0,323.0,14.0,1.0,2.0,5.0,1.0,0.0,368.0,18.37,373,333,34,72,19,1,10,33,32,2,97,3,0,5,2,4,3,9,0
0,MIL,PIT,2022-04-26,80.0,58.0,23.0,20.0,26.0,96.0,6.0,2.0,291.0,12.0,1.0,1.0,2.0,1.0,0.0,320.0,17.599999999999998,304,274,32,51,11,0,8,29,23,1,84,2,0,5,1,5,2,9,77.0,77.0,51.0,43.0,37.0,73.0,8.0,3.0,303.0,18.0,0.0,2.0,3.0,1.0,0.0,346.0,18.749999999999996,319,289,28,60,7,2,6,25,28,1,80,0,1,1,6,5,3,9,0
0,HOU,TEX,2022-04-26,79.0,74.0,43.0,38.0,25.0,73.0,8.0,5.0,302.0,17.0,0.0,1.0,3.0,3.0,0.0,336.0,11.760000000000002,332,295,31,62,13,1,9,30,31,0,83,2,2,1,4,2,2,9,78.0,64.0,36.0,35.0,44.0,78.0,9.0,3.0,289.0,12.0,1.0,1.0,12.0,3.0,2.0,338.0,17.27,327,301,33,66,15,0,4,31,20,0,71,2,0,4,3,5,4,9,0
0,SEA,TBA,2022-04-26,75.0,63.0,30.0,23.0,24.0,67.0,6.0,2.0,277.0,18.0,1.0,0.0,5.0,2.0,0.0,307.0,14.51,313,271,45,71,16,2,9,44,37,2,65,3,0,2,5,6,0,8,67.0,45.0,25.0,21.0,20.0,61.0,6.0,3.0,244.0,6.0,2.0,0.0,6.0,0.0,1.0,268.0,14.9,294,258,38,60,16,2,6,34,30,1,72,5,0,1,3,7,2,8,0
0,NYN,SLN,2022-04-26,91.0,67.0,29.0,29.0,28.0,103.0,7.0,1.0,336.0,13.0,1.0,2.0,5.0,1.0,0.0,367.0,14.22,375,337,42,83,14,1,7,37,30,0,71,4,1,3,4,5,2,9,78.0,61.0,24.0,22.0,27.0,71.0,5.0,5.0,280.0,11.0,0.0,1.0,4.0,2.0,0.0,314.0,16.409999999999997,336,302,26,63,12,1,2,24,30,0,82,4,0,0,7,10,0,9,0
0,OAK,SFN,2022-04-26,80.0,62.0,26.0,23.0,22.0,76.0,4.0,4.0,291.0,12.0,1.0,1.0,2.0,5.0,2.0,320.0,15.25,309,280,26,55,15,0,6,24,25,1,71,2,0,2,5,6,1,9,88.33,76.0,27.0,24.0,24.0,77.0,6.0,1.0,327.0,15.0,1.0,0.0,4.0,2.0,0.0,356.0,27.78,384,344,52,82,14,1,10,49,32,1,90,5,0,3,5,7,3,9,1
0,COL,PHI,2022-04-26,79.0,96.0,52.0,46.0,26.0,60.0,9.0,2.0,320.0,15.0,3.0,1.0,1.0,0.0,2.0,351.0,19.4,326,292,40,74,15,1,10,39,26,0,66,2,2,4,8,1,2,8,78.0,71.0,40.0,38.0,28.0,70.0,7.0,6.0,289.0,15.0,2.0,1.0,3.0,2.0,1.0,331.0,17.16,338,304,43,78,15,2,8,40,24,0,78,5,0,5,10,2,0,9,1
